Afin	ADVgen	afin
et	CONcoo	et
esqieve	VERcjg	escever
,	PONfbl	,
et	CONcoo	et
elle	PROper	elle
a	VERcjg	avoir
droit	NOMcom	droit
.	PONfrt	.

Homs	NOMcom	homme
,	PONfbl	,
qui	PROrel	que
voels	VERcjg	vouloir
venir	VERinf	venir
a	PRE	a
vaillance	NOMcom	vaillance
par	PRE	par
Proece	NOMpro	Prouesse
,	PONfbl	,
considere	NOMcom	considère
conment	ADVsub	comment
on	PROind	on
asciet	VERcjg	aschëoir
a	PRE	a
table	NOMcom	table
dou	PRE.DETdef	de.le
roi	NOMcom	roi
,	PONfbl	,
de	PRE	de
duch	NOMcom	duc
et	CONcoo	et
de	PRE	de
conte	NOMcom	conte
le	DETdef	le
preu	ADJqua	pro
,	PONfbl	,
et	CONcoo	et
on	PROind	on
met	VERcjg	metre
arriere	ADVgen	ariere
le	DETdef	le
couwart	NOMcom	couvard
preceus	ADJqua	precos
,	PONfbl	,
ja	ADVgen	ja
soit	VERcjg	estre
il	PROper	il
de	PRE	de
plus	ADVgen	plus
hault	ADJqua	haut
linage	NOMcom	lignage
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
ceste	DETdem	cest
histore	NOMcom	histore
cronisie	VERppe	cronir
est	VERcjg	estre
tout	ADVgen	tout
remplie	VERppe	remplir
de	PRE	de
fais	NOMcom	faix
d'	PRE	de
armes	NOMcom	arme
et	CONcoo	et
des	PRE.DETdef	de.le
menbres	NOMcom	membre
qui	PROrel	que
en	PROadv	en
descendent	VERcjg	descendre
,	PONfbl	,
je	PROper	je
ai	VERcjg	avoir
un	DETndf	un
petit	PROind	petit
tenu	VERppe	tenir
le	DETdef	le
degré	NOMcom	degré
de	PRE	de
Proece	NOMpro	Prouesse
a	PRE	a
la	DETdef	le
fin	NOMcom	fin
que	CONsub	que
tout	PROind	tout
baceler	VERinf	baceler
qui	PROrel	que
ainment	VERcjg	amer
les	DETdef	le
armes	NOMcom	arme
s'	PROper	soi
i	PROadv	i
puissent	VERcjg	pöoir
exempliier	VERinf	exemplier
.	PONfrt	.

Or	ADVgen	or
s'	PROper	soi
en	PROadv	en
soient	VERcjg	estre
il	PROper	il
,	PONfbl	,
et	CONcoo	et
raison	NOMcom	raison
le	PROper	il
voelt	VERcjg	vouloir
que	CONsub	que
je	PROper	je
remonstre	VERcjg	remontrer
et	CONcoo	et
esclarcisse	VERcjg	éclarcir
la	DETdef	le
cause	NOMcom	cause
pourquoi	ADVsub	pourquoi
premierement	ADVgen	premièrement
la	DETdef	le
guerre	NOMcom	guerre
s'	PROper	soi
esmut	VERcjg	émouvoir
entre	PRE	entre
France	NOMpro	France
et	CONcoo	et
Engleterre	NOMpro	Angleterre
,	PONfbl	,
selonch	PRE	selon
ce	PROdem	ce
que	CONsub	que
j'	PROper	je
en	PROadv	en
sui	VERcjg	estre
enfourmé	VERppe	enformer
,	PONfbl	,
car	CONcoo	car
casqune	PROind	chacun
des	PRE.DETdef	de.le
parties	NOMcom	partie
dist	VERcjg	dire
que	CONsub	que
sa	DETpos	son
querelle	NOMcom	querelle
est	VERcjg	estre
bonne	ADJqua	bon
,	PONfbl	,
otretant	ADVgen	otretant
bien	ADVgen	bien
le	PROper	il
desfendant	VERppa	défendre
conme	CONsub	comme
le	DETdef	le
demandant	VERppa	demander
.	PONfrt	.

Premierement	ADVgen	premièrement
,	PONfbl	,
pour	PRE	pour
mieuls	ADVgen	mieux
entrer	VERinf	entrer
en	PRE	en
la	DETdef	le
matere	NOMcom	matiere
et	CONcoo	et
pour	PRE	pour
recorder	VERinf	recorder
au	PRE.DETdef	a
lonch	NOMcom	lonc
ensi	ADVgen	ainsi
que	CONsub	que
les	DETdef	le
ordenances	NOMcom	ordonnance
se	PROper	soi
sont	VERcjg	estre
portees	VERppe	porter
,	PONfbl	,
vous	PROper	vous
devés	VERcjg	devoir
sçavoir	VERinf	savoir
que	CONsub	que
apriés	PRE	après
l'	DETdef	le
apaisement	NOMcom	apaisement
des	PRE.DETdef	de.le
guerres	NOMcom	guerre
de	PRE	de
Flandres	NOMpro	Flandres
,	PONfbl	,
qui	PROrel	que
furent	VERcjg	estre
moult	ADVgen	moult
grandes	ADJqua	grand
et	CONcoo	et
dont	PROrel	dont
la	DETdef	le
bataille	NOMcom	bataille
de	PRE	de
Courtrai	NOMpro	Courtrai
descendi	VERcjg	descendre
ou	PRE.DETdef	en.le
tant	ADVgen	tant
de	PRE	de
vaillans	ADJqua	vaillant
honmes	NOMcom	homme
et	CONcoo	et
de	PRE	de
nobles	NOMcom	noble
dou	PRE.DETdef	de.le
roiaulme	NOMcom	royaume
de	PRE	de
France	NOMpro	France
furent	VERcjg	estre
mort	VERppe	mourir
et	CONcoo	et
ochis	VERppe	occire
par	PRE	par
l'	DETdef	le
orguel	NOMcom	orgueil
d'	PRE	de
un	DETndf	un
conte	NOMcom	conte
d'	PRE	de
Artois	NOMpro	Artois
qui	PROrel	que
s'	PROper	soi
apelloit	VERcjg	apeler
Robers	NOMpro	Robert
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
li	DETdef	le
biaus	ADJqua	bel
rois	NOMcom	roi
Phelippes	NOMpro	Philippe
de	PRE	de
France	NOMpro	France
eut	VERcjg	avoir
mariee	VERppe	marïer
sa	DETpos	son
fille	NOMcom	fille
Izabiel	NOMpro	Isabel
au	PRE.DETdef	a
roi	NOMcom	roi
Edouwart	NOMpro	Edwarwart
d'	PRE	de
Engleterre	NOMpro	Angleterre
,	PONfbl	,
liquels	DETrel	lequel
rois	NOMcom	roi
desus	ADVgen	desus
dis	VERppe	dire
ne	ADVneg	ne
fu	VERcjg	estre
pas	ADVneg	pas
de	PRE	de
si	ADVgen	si
grant	ADJqua	grant
sens	NOMcom	sens
ne	CONcoo	ne
de	PRE	de
tel	DETind	tel
proece	NOMcom	prouesse
conme	CONsub	comme
avoit	VERcjg	avoir
esté	VERppe	être
li	DETdef	le
bons	ADJqua	bon
rois	NOMcom	roi
Edouwars	NOMpro	Edwarart
ses	DETpos	son
peres	NOMcom	père
,	PONfbl	,
qui	PROrel	que
tant	ADVgen	tant
ot	VERcjg	avoir
afaire	NOMcom	afaire
et	CONcoo	et
de	PRE	de
batailles	NOMcom	bataille
as	PRE.DETdef	à.le
Danois	NOMpro	Danois
et	CONcoo	et
as	PRE.DETdef	à.le
Escos	NOMpro	Escos
,	PONfbl	,
et	CONcoo	et
toutes	PROind	tous
achieva	VERcjg	achever
a	PRE	a
l'	DETdef	le
onnour	NOMcom	honneur
de	PRE	de
li	PROper	il
et	CONcoo	et
au	PRE.DETdef	a
pourfit	NOMcom	profit
de	PRE	de
son	DETpos	son
roiaulme	NOMcom	royaume
;	PONfbl	;
et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
ses	DETpos	son
fils	NOMcom	fils
nonmés	VERppe	nommer
Edouwars	NOMpro	Edwarart
n'	ADVneg	ne
eut	VERcjg	avoir
point	ADVneg	point
celle	DETdem	cil
grasce	NOMcom	grâce
ne	CONcoo	ne
bonne	ADJqua	bon
aventure	NOMcom	aventure
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
car	CONcoo	car
tous	PROind	tous
ne	ADVneg	ne
sont	VERcjg	estre
pas	ADVneg	pas
ne	CONcoo	ne
ne	ADVneg	ne
pueent	VERcjg	pöoir
estre	VERinf	estre
aourné	VERppe	aorner
de	PRE	de
bonnes	ADJqua	bon
vertus	NOMcom	vertu
,	PONfbl	,
escei	VERcjg	esceoir
ils	PROper	il
en	PRE	en
haine	NOMcom	haine
et	CONcoo	et
indignation	NOMcom	indignation
de	PRE	de
son	DETpos	son
peuple	NOMcom	peuple
.	PONfrt	.

Mais	CONcoo	mais
on	PROind	on
ne	ADVneg	ne
li	PROper	il
remonstra	VERcjg	remontrer
pas	ADVneg	pas
ses	DETpos	son
folies	NOMcom	folie
sitretos	ADJqua	sitretos
avant	ADVgen	avant
ot	VERcjg	avoir
il	PROper	il
fait	VERppe	faire
moult	ADVgen	moult
de	PRE	de
grans	ADJqua	grand
mauls	NOMcom	mal
et	CONcoo	et
de	PRE	de
crueuses	ADJqua	cruel
justices	NOMcom	justice
des	PRE.DETdef	de.le
nobles	NOMcom	noble
de	PRE	de
son	DETpos	son
roiaume	NOMcom	royaume
.	PONfrt	.

Englés	NOMpro	Angles
suesfrent	VERcjg	sofrir
bien	ADVgen	bien
un	DETndf	un
temps	NOMcom	temps
mais	ADVgen	mais
en	PRE	en
la	DETdef	le
fin	NOMcom	fin
il	PROper	il
paient	VERcjg	paroir
si	ADVgen	si
crueusement	ADVgen	cruelsement
que	CONsub	que
on	PROind	on
s'	PROper	soi
i	PROadv	i
puet	VERcjg	pöoir
bien	ADVgen	bien
exempliier	VERinf	exemplier
,	PONfbl	,
ne	CONcoo	ne
on	PROind	on
ne	ADVneg	ne
puet	VERcjg	pöoir
jeuer	VERinf	jouer
a	PRE	a
euls	PROper	eux
.	PONfrt	.

Et	CONcoo	et
se	PROper	soi
lieuve	VERcjg	lever
et	CONcoo	et
couce	VERcjg	couchier
uns	DETndf	un
sires	NOMcom	seignor
en	PRE	en
trop	ADVgen	trop
grant	ADJqua	grant
peril	NOMcom	peril
qui	PROrel	que
les	PROper	il
gouverne	VERcjg	gouverner
,	PONfbl	,
car	CONcoo	car
ja	ADVgen	ja
ne	ADVneg	ne
l'	PROper	il
ameront	VERcjg	amer
ne	CONcoo	ne
honneront	VERcjg	honner
,	PONfbl	,
se	CONsub	se
il	PROper	il
n'	ADVneg	ne
est	VERcjg	estre
victorieus	ADJqua	victorieux
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
il	PROper	il
n'	ADVneg	ne
ainme	VERcjg	amer
les	DETdef	le
armes	NOMcom	arme
et	CONcoo	et
la	DETdef	le
guerre	NOMcom	guerre
a	PRE	a
ses	DETpos	son
voisins	NOMcom	voisin
,	PONfbl	,
et	CONcoo	et
par	PRE	par
especial	NOMcom	especïal
a	PRE	a
plus	ADVgen	plus
forts	ADJqua	fort
et	CONcoo	et
a	PRE	a
plus	ADVgen	plus
riches	ADJqua	riche
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
soient	VERcjg	estre
.	PONfrt	.

Et	CONcoo	et
ont	VERcjg	avoir
celle	DETdem	cil
condition	NOMcom	condition
,	PONfbl	,
et	CONcoo	et
tiennent	VERcjg	tenir
celle	DETdem	cil
opinion	NOMcom	opinion
et	CONcoo	et
ont	VERcjg	avoir
tousjours	ADVgen	toujours
tenu	VERppe	tenir
et	CONcoo	et
tenront	VERcjg	tenir
,	PONfbl	,
tant	ADVgen	tant
que	CONsub	que
Engleterre	NOMpro	Angleterre
sera	VERcjg	estre
terre	NOMcom	terre
habitable	ADJqua	habitable
.	PONfrt	.

Et	CONcoo	et
dient	VERcjg	dire
generaulment	ADVgen	géneralement
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
ont	VERcjg	avoir
il	PROper	il
veu	VERppe	voir
par	PRE	par
experiense	NOMcom	experiense
par	PRE	par
trop	ADVgen	trop
fois	NOMcom	fois
que	CONsub	que
,	PONfbl	,
apriés	PRE	après
un	DETndf	un
bon	ADJqua	bon
roi	NOMcom	roi
,	PONfbl	,
il	PROper	il
en	PROadv	en
ont	VERcjg	avoir
un	PROind	un
qui	PROrel	que
n'	ADVneg	ne
est	VERcjg	estre
de	PRE	de
nulle	DETind	nul
vaillance	NOMcom	vaillance
.	PONfrt	.

Et	CONcoo	et
le	PROper	il
tiennent	VERcjg	tenir
a	PRE	a
endormi	VERppe	endormir
et	CONcoo	et
a	PRE	a
pesant	VERppa	peser
,	PONfbl	,
qant	CONsub	cant
il	PROper	il
ne	ADVneg	ne
voelt	VERcjg	vouloir
ensievir	VERinf	ensuivir
les	DETdef	le
oevres	NOMcom	oeuvre
de	PRE	de
son	DETpos	son
pere	NOMcom	père
ou	CONcoo	o
de	PRE	de
son	DETpos	son
predicessour	NOMcom	prédiceur
,	PONfbl	,
bon	ADJqua	bon
roy	NOMcom	roi
qui	PROrel	que
a	VERcjg	avoir
resgné	VERppe	resgner
en	PRE	en
devant	ADVgen	devant
de	PRE	de
li	PROper	il
.	PONfrt	.

Et	CONcoo	et
est	VERcjg	estre
lor	DETpos	lor
terre	NOMcom	terre
plus	ADVgen	plus
plainne	ADJqua	plein
de	PRE	de
riçoisses	NOMcom	riçoisse
et	CONcoo	et
de	PRE	de
tous	DETind	tous
biens	NOMcom	bien
,	PONfbl	,
qant	CONsub	cant
il	PROper	il
ont	VERcjg	avoir
la	DETdef	le
gerre	NOMcom	guerre
,	PONfbl	,
que	CONsub	que
en	PRE	en
temps	NOMcom	temps
de	PRE	de
paix	NOMcom	paix
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
cela	PROdem	cel
sont	VERcjg	estre
il	PROper	il
né	VERppe	naître
et	CONcoo	et
obstiné	VERppe	obstiner
,	PONfbl	,
ne	CONcoo	ne
nuls	PROind	nul
ne	ADVneg	ne
lor	PROper	il
poroit	VERcjg	pouvoir
faire	VERinf	faire
entendant	VERppa	entendre
le	DETdef	le
contraire	NOMcom	contraire
.	PONfrt	.

Englés	NOMpro	Angles
sont	VERcjg	estre
de	PRE	de
mervilleuses	ADJqua	mervillos
conditions	NOMcom	condition
,	PONfbl	,
chaut	ADJqua	chaut
et	CONcoo	et
boullant	VERppa	bolir
,	PONfbl	,
tos	ADVgen	tout
esmeu	VERppe	émouvoir
en	PRE	en
ire	NOMcom	ire
,	PONfbl	,
tart	ADVgen	tart
apaisié	VERppe	apaiser
ne	CONcoo	ne
amodé	VERppe	amoder
en	PRE	en
douçour	NOMcom	douceur
;	PONfbl	;
et	CONcoo	et
se	PROper	soi
delittent	VERcjg	delitier
et	CONcoo	et
confortent	VERcjg	conforter
en	PRE	en
batailles	NOMcom	bataille
et	CONcoo	et
en	PRE	en
ocisions	NOMcom	ocisïon
.	PONfrt	.

Convoiteus	ADJqua	convoitos
et	CONcoo	et
envieus	ADJqua	envieux
sont	VERcjg	estre
trop	ADVgen	trop
grandedement	ADVgen	grandement
sus	PRE	sus
le	DETdef	le
bien	NOMcom	bien
d'	PRE	de
autrui	PROind	autre
et	CONcoo	et
ne	ADVneg	ne
se	PROper	soi
pueent	VERcjg	pöoir
conjoindre	VERinf	conjoindre
parfaitement	ADVgen	parfaitement
ne	CONcoo	ne
naturelment	ADVgen	naturellement
en	PRE	en
l'	DETdef	le
amour	NOMcom	amour
ne	CONcoo	ne
aliance	NOMcom	alliance
de	PRE	de
nation	NOMcom	nation
estragne	ADJqua	estranne
,	PONfbl	,
et	CONcoo	et
sont	VERcjg	estre
couvert	VERppe	couvrir
et	CONcoo	et
orguilleus	ADJqua	orgoillos
.	PONfrt	.

Et	CONcoo	et
par	PRE	par
especial	NOMcom	especïal
desous	PRE	dessous
le	DETdef	le
solel	NOMcom	soleil
n'	ADVneg	ne
a	VERcjg	avoir
nul	PROind	nul
plus	ADVgen	plus
perilleus	ADJqua	perillos
peuple	NOMcom	peuple
,	PONfbl	,
tant	ADVgen	tant
que	CONsub	que
de	PRE	de
honmes	NOMcom	homme
mestis	ADJqua	mestif
,	PONfbl	,
conme	CONsub	comme
il	PROper	il
sont	VERcjg	estre
en	PRE	en
Engleterre	NOMpro	Angleterre
.	PONfrt	.

Et	CONcoo	et
trop	ADVgen	trop
fort	ADJqua	fort
se	PROper	soi
disferent	VERcjg	disférir
en	PRE	en
Engleterre	NOMpro	Angleterre
les	DETdef	le
natures	NOMcom	nature
et	CONcoo	et
conditions	NOMcom	condition
des	PRE.DETdef	de.le
nobles	NOMcom	noble
aux	PRE.DETdef	à.le
honmes	NOMcom	homme
mestis	ADJqua	mestif
et	CONcoo	et
vilains	ADJqua	vilain
,	PONfbl	,
car	CONcoo	car
li	DETdef	le
gentilhonme	NOMcom	gentilhomme
sont	VERcjg	estre
de	PRE	de
noble	ADJqua	noble
et	CONcoo	et
loiale	ADJqua	loyal
condition	NOMcom	condition
,	PONfbl	,
et	CONcoo	et
li	DETdef	le
conmuns	ADJqua	commun
peuples	NOMcom	peuple
est	VERcjg	estre
de	PRE	de
fele	ADJqua	felon
,	PONfbl	,
perilleuse	ADJqua	perillos
,	PONfbl	,
orguilleuse	ADJqua	orgoillos
et	CONcoo	et
desloiale	ADJqua	déloyal
condition	NOMcom	condition
.	PONfrt	.

Et	CONcoo	et
la	ADVgen	là
ou	PROrel	où
li	DETdef	le
peuples	NOMcom	peuple
vodroit	VERcjg	voloir
monstrer	VERinf	montrer
sa	DETpos	son
felonnie	NOMcom	félonie
et	CONcoo	et
sa	DETpos	son
poissance	NOMcom	puissance
li	DETdef	le
noble	NOMcom	noble
n'	ADVneg	ne
averoient	VERcjg	avoir
point	ADVneg	point
de	PRE	de
duree	NOMcom	duree
a	PRE	a
euls	PROper	eux
.	PONfrt	.

Or	ADVgen	or
sont	VERcjg	estre
il	PROper	il
et	CONcoo	et
ont	VERcjg	avoir
esté	VERppe	être
un	DETndf	un
lonch	ADJqua	lonc
temps	NOMcom	temps
moult	ADVgen	moult
bien	ADVgen	bien
d'	PRE	de
acort	NOMcom	accord
ensamble	ADVgen	ensemble
,	PONfbl	,
car	CONcoo	car
li	DETdef	le
noble	ADJqua	noble
ne	ADVneg	ne
demande	VERcjg	demander
au	PRE.DETdef	a
peuple	NOMcom	peuple
que	ADVgen	que
toute	DETind	tout
raison	NOMcom	raison
.	PONfrt	.

Aussi	ADVgen	aussi
on	PROind	on
ne	ADVneg	ne
li	PROper	il
sousferroit	VERcjg	souffrir
point	ADVneg	point
que	CONsub	que
il	PROper	il
presist	VERcjg	prendre
sans	PRE	sans
paiier	VERinf	payer
.I	PROcar	un
.	PONfrt	.

oef	NOMcom	uef
ne	CONcoo	ne
une	DETndf	un
poulle	NOMcom	poule
.	PONfrt	.

Li	DETdef	le
honme	NOMcom	homme
de	PRE	de
mestier	NOMcom	mestier
et	CONcoo	et
li	DETdef	le
laboureur	NOMcom	laboureur
parmi	PRE	parmi
Engleterre	NOMpro	Angleterre
vivent	VERcjg	vivre
de	PRE	de
ce	PROdem	ce
que	PROrel	que
il	PROper	il
sevent	VERcjg	savoir
faire	VERinf	faire
,	PONfbl	,
et	CONcoo	et
li	DETdef	le
gentilhonme	NOMcom	gentilhomme
de	PRE	de
lors	DETpos	leur
rentes	NOMcom	rente
et	CONcoo	et
revenues	VERppe	revenir
;	PONfbl	;
et	CONcoo	et
se	CONsub	se
li	DETdef	le
rois	NOMcom	roi
les	PROper	il
ensonnie	VERcjg	ensonnier
,	PONfbl	,
il	PROper	il
sont	VERcjg	estre
paiiet	VERppe	payer
,	PONfbl	,
non	ADVneg	non
que	CONsub	que
li	DETdef	le
rois	NOMcom	roi
puist	VERcjg	pouvoir
tailler	VERinf	tailler
son	DETpos	son
peuple	NOMcom	peuple
,	PONfbl	,
non	ADVneg	non
,	PONfbl	,
ne	CONcoo	ne
li	DETdef	le
peuples	NOMcom	peuple
ne	ADVneg	ne
le	PROper	il
vodroit	VERcjg	voloir
ne	CONcoo	ne
poroit	VERcjg	pouvoir
sousfrir	VERinf	souffrir
.	PONfrt	.

Il	PROimp	il
i	PROadv	i
a	VERcjg	avoir
certainnes	DETind	certain
ordenances	NOMcom	ordonnance
et	CONcoo	et
pactions	NOMcom	paction
assisses	VERppe	assëoir
sus	PRE	sus
le	DETdef	le
staple	NOMcom	staple
des	PRE.DETdef	de.le
lainnes	NOMcom	laine
,	PONfbl	,
et	CONcoo	et
de	PRE	de
ce	PROdem	ce
est	VERcjg	estre
li	DETdef	le
rois	NOMcom	roi
aidiés	VERppe	aider
au	PRE.DETdef	a
desus	NOMcom	desus
de	PRE	de
ses	DETpos	son
rentes	NOMcom	rente
et	CONcoo	et
revenues	VERppe	revenir
;	PONfbl	;
et	CONcoo	et
qant	CONsub	cant
ils	PROper	il
fait	VERcjg	faire
gerre	NOMcom	guerre
,	PONfbl	,
celle	DETdem	cil
paction	NOMcom	paction
on	PROind	on
li	PROper	il
double	VERcjg	doubler
.	PONfrt	.

Engleterre	NOMpro	Angleterre
est	VERcjg	estre
la	DETdef	le
terre	NOMcom	terre
dou	PRE.DETdef	de.le
monde	NOMcom	monde
le	DETdef	le
mieuls	ADVgen	mieux
gardee	VERppe	garder
.	PONfrt	.

Aultrement	ADVgen	autrement
il	PROper	il
ne	ADVneg	ne
poroient	VERcjg	pouvoir
ne	CONcoo	ne
saveroient	VERcjg	savoir
vivre	VERinf	vivre
,	PONfbl	,
et	CONcoo	et
convient	VERcjg	convenir
bien	ADVgen	bien
que	CONsub	que
uns	DETndf	un
rois	NOMcom	roi
qui	PROrel	que
est	VERcjg	estre
lors	DETpos	leur
sires	NOMcom	seignor
,	PONfbl	,
se	PROper	soi
ordonne	VERcjg	ordonner
apriés	PRE	après
euls	PROper	eux
et	CONcoo	et
s'	PROper	soi
encline	VERcjg	encliner
a	PRE	a
moult	ADVgen	moult
de	PRE	de
lors	DETpos	leur
volentés	NOMcom	volonté
;	PONfbl	;
et	CONcoo	et
se	CONsub	se
il	PROper	il
fait	VERcjg	faire
le	DETdef	le
contraire	NOMcom	contraire
et	CONcoo	et
mauls	NOMcom	mal
en	PROadv	en
viengne	VERcjg	venir
,	PONfbl	,
mal	ADVgen	mal
l'en	PROind	loin
prendera	VERcjg	prendre
,	PONfbl	,
ensi	ADVgen	ainsi
que	CONsub	que
il	PROper	il
fist	VERcjg	faire
a	PRE	a
ce	DETdem	ce
roi	NOMcom	roi
Edouwart	NOMpro	Edwarwart
,	PONfbl	,
dont	PROrel	dont
je	PROper	je
parloie	VERcjg	parler
maintenant	ADVgen	maintenant
,	PONfbl	,
liquels	PROrel	lequel
fu	VERcjg	estre
fils	NOMcom	fils
au	PRE.DETdef	a
bon	ADJqua	bon
roi	NOMcom	roi
Edouwart	NOMpro	Edwarwart
,	PONfbl	,
qui	PROrel	que
tant	ADVgen	tant
fu	VERcjg	estre
de	PRE	de
proece	NOMcom	prouesse
plains	ADJqua	plein
que	CONsub	que
il	PROper	il
desconfi	VERcjg	desconfire
par	PRE	par
pluisseurs	DETind	plusieurs
fois	NOMcom	fois
en	PRE	en
bataille	NOMcom	bataille
les	DETdef	le
Escoçois	NOMpro	Escoçois
et	CONcoo	et
conquist	VERcjg	conquerre
sus	PRE	sus
euls	PROper	eux
la	DETdef	le
chité	NOMcom	cité
de	PRE	de
Bervich	NOMpro	Bervic
et	CONcoo	et
la	DETdef	le
frontiere	NOMcom	frontière
d'	PRE	de
Escoce	NOMpro	Écosse
jusques	PRE	jusque
en	PRE	en
la	DETdef	le
chité	NOMcom	cité
d'	PRE	de
Abredane	NOMpro	Abredane
;	PONfbl	;
et	CONcoo	et
prist	VERcjg	prendre
et	CONcoo	et
tint	VERcjg	tenir
Haindebourch	NOMpro	Haindebourc
et	CONcoo	et
le	DETdef	le
fort	ADJqua	fort
chastiel	NOMcom	chastel
de	PRE	de
Struvelin	NOMpro	Strovelin
.	PONfrt	.

Et	CONcoo	et
qant	CONsub	cant
chils	DETdem	cil
bons	ADJqua	bon
rois	NOMcom	roi
Edouwars	NOMpro	Edwarart
fu	VERcjg	estre
trespassés	VERppe	trépasser
,	PONfbl	,
ses	DETpos	son
fils	NOMcom	fils
,	PONfbl	,
nonmés	VERppe	nommer
aussi	ADVgen	aussi
Edouwars	NOMpro	Edwarart
,	PONfbl	,
fu	VERcjg	estre
rois	NOMcom	roi
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
n'	ADVneg	ne
ensievi	VERcjg	ensevir
pas	ADVneg	pas
ne	CONcoo	ne
en	PRE	en
riens	PROind	rien
la	DETdef	le
vaillance	NOMcom	vaillance
dou	PRE.DETdef	de.le
roi	NOMcom	roi
son	DETpos	son
pere	NOMcom	père
.	PONfrt	.

Car	CONcoo	car
assés	ADVgen	assez
tos	ADVgen	tout
apriés	PRE	après
ce	PROdem	ce
que	PROrel	que
il	PROper	il
fu	VERcjg	estre
couronnés	VERppe	couronner
,	PONfbl	,
li	DETdef	le
rois	NOMcom	roi
d'	PRE	de
Escoce	NOMpro	Écosse
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
nonma	VERcjg	nommer
Robers	NOMpro	Robert
de	PRE	de
Brus	NOMpro	Brus
,	PONfbl	,
desfia	VERcjg	desfïer
ce	DETdem	ce
roi	NOMcom	roi
Edouwart	NOMpro	Edwarwart
et	CONcoo	et
cevauça	VERcjg	chevaucher
tantos	DETind	tant
esforciement	NOMcom	esforciement
sur	PRE	sur
lui	PROper	il
et	CONcoo	et
reconquist	VERcjg	reconquerre
toute	DETind	tout
Escoce	NOMpro	Écosse
,	PONfbl	,
celle	PROdem	celui
que	PROrel	que
li	DETdef	le
bons	ADJqua	bon
rois	NOMcom	roi
Edouwars	NOMpro	Edwarart
avoit	VERcjg	avoir
conquis	VERppe	conquerre
.	PONfrt	.

Et	CONcoo	et
reprist	VERcjg	reprendre
la	DETdef	le
chité	NOMcom	cité
de	PRE	de
Bervich	NOMpro	Bervic
et	CONcoo	et
passa	VERcjg	passer
la	DETdef	le
riviere	NOMcom	riviere
de	PRE	de
Taie	NOMpro	Taie
,	PONfbl	,
et	CONcoo	et
entra	VERcjg	entrer
ens	ADVgen	ens
ou	PRE.DETdef	en.le
pais	NOMcom	paix
de	PRE	de
Norhombrelande	NOMpro	Norrombreland
et	CONcoo	et
ardi	VERcjg	ardre
et	CONcoo	et
essilla	VERcjg	essillier
moult	ADVgen	moult
dou	PRE.DETdef	de.le
roiaulme	NOMcom	royaume
d'	PRE	de
Engleterre	NOMpro	Angleterre
jusques	PRE	jusque
a	PRE	a
la	DETdef	le
riviere	NOMcom	riviere
dou	PRE.DETdef	de.le
Thin	NOMpro	Thin
;	PONfbl	;
et	CONcoo	et
vinrent	VERcjg	venir
li	PROper	il
dit	VERppe	dire
Escoçois	NOMpro	Escoçois
mettre	VERinf	mettre
le	DETdef	le
siege	NOMcom	siège
devant	PRE	devant
le	DETdef	le
chastiel	NOMcom	chastel
de	PRE	de
Struvelin	NOMpro	Strovelin
.	PONfrt	.

Adont	ADVgen	adonc
s'	PROper	soi
esmurent	VERcjg	émouvoir
chils	DETdem	cil
rois	NOMcom	roi
Edouwars	NOMpro	Edwarart
,	PONfbl	,
fils	NOMcom	fils
au	PRE.DETdef	a
bon	ADJqua	bon
roi	NOMcom	roi
Edouwart	NOMpro	Edwarwart
,	PONfbl	,
et	CONcoo	et
toute	DETind	tout
la	DETdef	le
chevalerie	NOMcom	chevalerie
d'	PRE	de
Engleterre	NOMpro	Angleterre
,	PONfbl	,
pour	PRE	pour
lever	VERinf	lever
ce	DETdem	ce
siege	NOMcom	siège
.	PONfrt	.

Et	CONcoo	et
la	ADVgen	là
les	PROper	il
atendirent	VERcjg	attendre
li	DETdef	le
rois	NOMcom	roi
Robers	NOMpro	Robert
de	PRE	de
Brus	NOMpro	Brus
et	CONcoo	et
ses	DETpos	son
gens	NOMcom	gens
,	PONfbl	,
et	CONcoo	et
i	PROadv	i
ot	VERcjg	avoir
une	DETndf	un
bataille	NOMcom	bataille
arestee	VERppe	arester
tres	ADVgen	très
grande	ADJqua	grand
.	PONfrt	.

Et	CONcoo	et
la	ADVgen	là
furent	VERcjg	estre
descomfi	VERppe	descomfire
les	DETdef	le
Englois	NOMpro	anglois
et	CONcoo	et
mis	VERppe	metre
en	PRE	en
cace	NOMcom	cace
et	CONcoo	et
en	PROadv	en
i	PROadv	i
ot	VERcjg	avoir
biaucop	ADVgen	biaucoup
de	PRE	de
mors	NOMcom	mors
et	CONcoo	et
de	PRE	de
pris	NOMcom	pris
.	PONfrt	.

Et	CONcoo	et
dura	VERcjg	durer
