ENEAS	ADVgen	ens
,	PONfbl	,
vante	NOMcom	vante
et	CONcoo	et
esclaire	NOMcom	esclaire
,	PONfbl	,
molt	ADVgen	moult
comança	VERcjg	comencier
lait	ADJqua	lait
tens	NOMcom	temps
a	PRE	a
faire	VERinf	faire
,	PONfbl	,
chieent	VERcjg	chëoir
foldres	NOMcom	foudre
espessemant	ADVgen	espessement
,	PONfbl	,
comeüe	VERppe	comovoir
est	VERcjg	estre
la	DETdef	le
mers	NOMcom	mer
formant	ADVgen	forment
;	PONfbl	;
si	ADVgen	si
fait	VERcjg	faire
oscur	ADJqua	oscur
ne	ADVneg	ne
voient	VERcjg	vëoir
gote	NOMcom	gote
,	PONfbl	,
ne	CONcoo	ne
ne	ADVneg	ne
sevent	VERcjg	savoir
tenir	VERinf	tenir
lor	DETpos	lor
rote	NOMcom	rote
;	PONfbl	;
ne	ADVneg	ne
voient	VERcjg	vëoir
clarté	NOMcom	clarté
ne	CONcoo	ne
soloil	NOMcom	soleil
.	PONfrt	.

Il	PROper	il
ne	ADVneg	ne
sevent	VERcjg	savoir
d'	PRE	de
aus	PROper	il
nul	DETind	nul
consoil	NOMcom	conseil
,	PONfbl	,
de	PRE	de
nule	DETind	nul
part	NOMcom	part
ne	ADVneg	ne
voient	VERcjg	vëoir
port	NOMcom	port
,	PONfbl	,
et	CONcoo	et
ciel	NOMcom	ciel
et	CONcoo	et
mer	NOMcom	mer
lor	PROper	il
promet	VERcjg	prometre
mort	NOMcom	mort
;	PONfbl	;
ne	ADVneg	ne
voient	VERcjg	vëoir
lune	NOMcom	lune
ne	CONcoo	ne
estoilles	NOMcom	estoile
,	PONfbl	,
ronpent	VERcjg	rompre
lor	DETpos	lor
cordes	NOMcom	corde
,	PONfbl	,
chieent	VERcjg	chëoir
voilles	NOMcom	veille
,	PONfbl	,
brisent	VERcjg	brisier
et	CONcoo	et
mast	NOMcom	mât
et	CONcoo	et
governail	NOMcom	governail
;	PONfbl	;
molt	ADVgen	moult
vont	VERcjg	aler
a	PRE	a
honte	NOMcom	honte
et	CONcoo	et
a	PRE	a
travail	NOMcom	travail
.	PONfrt	.

Ne	CONcoo	ne
eschipre	NOMcom	eschipre
ne	CONcoo	ne
esturman	NOMcom	estourman
de	PRE	de
son	DETpos	son
droit	ADJqua	droit
cors	NOMcom	corps
nen	ADVneg	ne
ert	VERcjg	être
certan	ADJqua	certan
;	PONfbl	;
il	PROper	il
ne	ADVneg	ne
sevent	VERcjg	savoir
quel	DETrel	quel
part	NOMcom	part
il	PROper	il
tornent	VERcjg	torner
,	PONfbl	,
s'	CONsub	se
il	PROper	il
vont	VERcjg	aler
avant	ADVgen	avant
o	CONcoo	ou
il	PROper	il
retornent	VERcjg	retorner
;	PONfbl	;
an	PRE	en
avanture	NOMcom	aventure
ont	VERcjg	avoir
mis	VERppe	metre
lor	DETpos	lor
vie	NOMcom	vie
.	PONfrt	.

Danz	NOMcom	dan
Eneas	NOMpro	Eneas
formant	ADVgen	forment
s'	PROper	soi
escrie	VERcjg	escrïer
.	PONfrt	.

“	PONpga	“
Par	PRE	par
deu	NOMpro	Dieu
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
buer	ADVgen	buer
furent	VERcjg	estre
né	VERppe	naître
cil	PROdem	cel
qui	PROrel	que
a	PRE	a
Troie	NOMpro	Troie
la	DETdef	le
cité	NOMcom	cité
furent	VERcjg	estre
detranchié	VERppe	detrenchier
et	CONcoo	et
ocis	VERppe	occire
.	PONfrt	.

Por	PRE	por
coi	PROint	que
m'	PROper	je
en	PROadv	en
tornai	VERcjg	torner
ge	PROper	je
chaitis	ADJqua	chétif
?	PONfrt	?

Miauz	ADVgen	mieux
volsisse	VERcjg	voloir
que	CONsub	que
Achillés	NOMpro	Achillé
m'	PROper	je
aüst	VERcjg	avoir
ocis	VERppe	occire
ou	CONcoo	o
Titidés	NOMpro	Titidés
,	PONfbl	,
la	ADVgen	là
ou	PROrel	où
ocis	VERppe	occire
furent	VERcjg	estre
tant	ADVgen	tant
conte	NOMcom	conte
,	PONfbl	,
que	CONsub	que
ci	ADVgen	ci
morisse	VERcjg	morir
a	PRE	a
itel	DETind	itel
honte	NOMcom	honte
.	PONfrt	.

Por	PRE	por
coi	PROint	que
ne	ADVneg	ne
m'	PROper	je
ocistrent	VERcjg	occire
li	DETdef	le
Greu	NOMpro	grieu
?	PONfrt	?

En	PRE	en
grant	ADJqua	grant
hé	NOMcom	hé
m'	PROper	je
ont	VERcjg	avoir
coilli	VERppe	coillir
li	DETdef	le
deu	NOMcom	dieu
;	PONfbl	;
ne	ADVneg	ne
puis	VERcjg	pöoir
an	PRE	en
terre	NOMcom	terre
converser	VERinf	converser
et	CONcoo	et
noauz	ADVgen	nöaus
ai	VERcjg	avoir
an	PRE	en
ceste	DETdem	cest
mer	NOMcom	mer
;	PONfbl	;
molt	ADVgen	moult
lunguemant	ADVgen	longement
m'	PROper	je
ont	VERcjg	avoir
travaillié	VERppe	travailler
,	PONfbl	,
si	ADVgen	si
n'	ADVneg	ne
ont	VERcjg	avoir
de	PRE	de
moi	PROper	je
nule	DETind	nul
pitié	NOMcom	pitié
.	PONfrt	.

Promise	VERppe	prometre
m'	PROper	je
ont	VERcjg	avoir
ne	ADVneg	ne
sai	VERcjg	savoir
quel	DETrel	quel
terre	NOMcom	terre
,	PONfbl	,
ne	ADVneg	ne
sai	VERcjg	savoir
ou	PROrel	où
ge	PROper	je
la	PROper	il
puisse	VERcjg	pöoir
querre	VERinf	querre
;	PONfbl	;
molt	ADVgen	moult
ai	VERcjg	avoir
trové	VERppe	trover
isles	NOMcom	isle
an	PRE	en
mer	NOMcom	mer
,	PONfbl	,
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
n'	ADVneg	ne
oï	VERcjg	öir
parler	VERinf	parler
que	PROrel	que
vois	VERcjg	aler
querant	VERppa	querre
a	PRE	a
molt	ADVgen	moult
grant	ADJqua	grant
poine	NOMcom	peine
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
fortune	NOMcom	fortune
me	PROper	je
demoine	VERcjg	démener
.	PONfbl	.
”	PONpdr	”
Molt	ADVgen	moult
se	PROper	soi
dementot	VERcjg	démenter
Eneas	NOMpro	Eneas
,	PONfbl	,
molt	ADVgen	moult
se	PROper	soi
clamot	VERcjg	clamer
chaitis	ADJqua	chétif
et	CONcoo	et
las	ADJqua	las
,	PONfbl	,
por	PRE	por
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
eschapa	VERcjg	eschaper
a	PRE	a
terre	NOMcom	terre
,	PONfbl	,
puis	ADVgen	puis
que	CONsub	que
an	PRE	en
mer	NOMcom	mer
sofrist	VERcjg	sofrir
tel	DETind	tel
guerre	NOMcom	guerre
;	PONfbl	;
miauz	ADVgen	mieux
volsist	VERcjg	voloir
estre	VERinf	estre
a	PRE	a
Troie	NOMpro	Troie
ocis	VERppe	occire
o	PRE	o
ses	DETpos	son
paranz	NOMcom	parent
,	PONfbl	,
o	PRE	o
ses	DETpos	son
amis	NOMcom	ami
,	PONfbl	,
la	ADVgen	là
ou	PROrel	où
Hector	NOMpro	Hector
et	CONcoo	et
Priamus	NOMpro	Priamus
furent	VERcjg	estre
ocis	VERppe	occire
,	PONfbl	,
contes	NOMcom	conte
et	CONcoo	et
dus	NOMcom	duc
.	PONfrt	.

Molt	ADVgen	moult
s'	PROper	soi
esmaient	VERcjg	esmayer
si	DETpos	son
compaignon	NOMcom	compagnon
,	PONfbl	,
ne	ADVneg	ne
desirrent	VERcjg	desirrer
se	CONsub	se
la	DETdef	le
mort	NOMcom	mort
non	ADVneg	non
;	PONfbl	;
ce	PROdem	ce
lor	PROper	il
est	VERcjg	estre
vis	NOMcom	vis
que	CONsub	que
molt	ADVgen	moult
lor	PROper	il
targe	VERcjg	targer
.	PONfrt	.

Devant	PRE	devant
lo	DETdef	le
roi	NOMcom	roi
ot	VERcjg	avoir
une	DETndf	un
barge	NOMcom	barge
,	PONfbl	,
ses	DETpos	son
governalz	NOMcom	governail
li	PROper	il
est	VERcjg	estre
brisiez	VERppe	briser
et	CONcoo	et
mast	NOMcom	mât
et	CONcoo	et
sigle	NOMcom	sigle
an	PRE	en
mer	NOMcom	mer
plungiez	VERppe	plonger
;	PONfbl	;
trois	DETcar	trois
torz	NOMcom	tort
torna	VERcjg	torner
an	PRE	en
molt	ADVgen	moult
po	ADVgen	poi
d'	PRE	de
ore	NOMcom	ore
,	PONfbl	,
une	DETndf	un
vague	NOMcom	vague
li	PROper	il
vint	VERcjg	venir
desore	ADVgen	desor
,	PONfbl	,
qui	PROrel	que
si	ADVgen	si
la	PROper	il
fiert	VERcjg	ferir
an	PRE	en
l'	DETdef	le
un	PROind	un
des	PRE.DETdef	de.le
lez	NOMcom	lez
,	PONfbl	,
les	DETdef	le
borz	NOMcom	bort
a	VERcjg	avoir
fraiz	VERppe	fraindre
et	CONcoo	et
decassez	VERppe	dechasser
;	PONfbl	;
ronpent	VERcjg	rompre
chevilles	NOMcom	cheville
et	CONcoo	et
clotures	NOMcom	cloture
,	PONfbl	,
l'	DETdef	le
eve	NOMcom	aigue
i	PROadv	i
antre	VERcjg	entrer
par	PRE	par
les	DETdef	le
jointures	NOMcom	jointure
,	PONfbl	,
anplie	VERppe	emplir
l'	PROper	il
a	VERcjg	avoir
soldeemant	ADVgen	soudeement
,	PONfbl	,
afondee	VERppe	afonder
est	VERcjg	estre
an	PRE	en
un	DETndf	un
momant	NOMcom	moment
.	PONfrt	.

Icil	PROdem	cil
ont	VERcjg	avoir
lor	DETpos	lor
travail	NOMcom	travail
finé	VERppe	finer
,	PONfbl	,
cil	PROdem	cel
ne	ADVneg	ne
criement	VERcjg	criembre
mes	ADVgen	mais
nul	DETind	nul
oré	NOMcom	oré
,	PONfbl	,
par	PRE	par
eus	PROper	eux
n'	ADVneg	ne
ert	VERcjg	être
mes	DETpos	mon
terre	NOMcom	terre
conquise	VERppe	conquerre
ne	CONcoo	ne
chastiaus	NOMcom	château
ars	VERppe	ardre
ne	CONcoo	ne
tors	NOMcom	tort
asise	VERppe	assëoir
.	PONfrt	.

Li	DETdef	le
vanz	NOMcom	vent
aquialt	VERcjg	acoillir
les	DETdef	le
autres	ADJind	autre
nes	NOMcom	nef
;	PONfbl	;
depiecent	VERcjg	depecier
mars	NOMcom	marc
,	PONfbl	,
sigles	NOMcom	sigle
et	CONcoo	et
tres	NOMcom	tref
;	PONfbl	;
par	PRE	par
cele	DETdem	cil
mer	NOMcom	mer
les	PROper	il
esparpaille	VERcjg	esparpaillier
,	PONfbl	,
et	CONcoo	et
Eneas	NOMpro	Eneas
molt	ADVgen	moult
se	PROper	soi
mervoille	VERcjg	merveillier
,	PONfbl	,
ja	ADVgen	ja
ne	ADVneg	ne
quide	VERcjg	cuider
venir	VERinf	venir
a	PRE	a
port	NOMcom	port
,	PONfbl	,
et	CONcoo	et
ciel	NOMcom	ciel
et	CONcoo	et
mer	NOMcom	mer
li	PROper	il
promet	VERcjg	prometre
mort	NOMcom	mort
.	PONfrt	.

Ansi	ADVgen	ainsi
ont	VERcjg	avoir
li	DETdef	le
fuitis	ADJqua	fuitif
de	PRE	de
Troie	NOMpro	Troie
sofert	VERppe	sofrir
trois	DETcar	trois
jors	NOMcom	jour
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
orent	VERcjg	avoir
joie	NOMcom	joie
;	PONfbl	;
quant	CONsub	cant
vint	VERcjg	venir
al	PRE.DETdef	à.le
quart	PROord	cart
,	PONfbl	,
qu'	CONsub	que
il	PROimp	il
ajorna	VERcjg	ajourner
,	PONfbl	,
li	DETdef	le
vanz	NOMcom	vent
failli	VERcjg	faillir
,	PONfbl	,
del	PRE.DETdef	de
tot	PROind	tot
cessa	VERcjg	cesser
,	PONfbl	,
li	DETdef	le
solaus	NOMcom	soleil
lieve	VERcjg	lever
,	PONfbl	,
ne	ADVneg	ne
plut	VERcjg	pleuvoir
mes	ADVgen	mais
,	PONfbl	,
del	PRE.DETdef	de
tot	PROind	tot
remest	VERcjg	remanoir
la	DETdef	le
mer	NOMcom	mer
an	PRE	en
pes	NOMcom	pais
;	PONfbl	;
asoagiee	VERppe	assoagier
est	VERcjg	estre
la	DETdef	le
tenpeste	NOMcom	tempeste
.	PONfrt	.

Dont	ADVgen	donc
leva	VERcjg	lever
Eneas	NOMpro	Eneas
la	DETdef	le
teste	NOMcom	teste
et	CONcoo	et
esgarda	VERcjg	esgarder
devant	PRE	devant
son	DETpos	son
vis	NOMcom	vis
,	PONfbl	,
se	PROper	soi
vit	VERcjg	vëoir
de	PRE	de
Libe	NOMpro	Libye
lo	DETdef	le
païs	NOMcom	päis
.	PONfrt	.

Toz	DETind	tot
rehaite	VERcjg	rehaitier
ses	DETpos	son
compaignons	NOMcom	compagnon
;	PONfbl	;
nagent	VERcjg	nager
a	PRE	a
fort	ADVgen	fort
as	PRE.DETdef	à.le
avirons	NOMcom	aviron
;	PONfbl	;
tant	ADVgen	tant
ont	VERcjg	avoir
nagié	VERppe	nager
et	CONcoo	et
tant	ADVgen	tant
siglé	VERppe	cingler
qu'	CONsub	que
al	PRE.DETdef	à.le
port	NOMcom	port
de	PRE	de
Libe	NOMpro	Libye
sont	VERcjg	estre
torné	VERppe	torner
.	PONfrt	.

Issu	VERppe	issir
sont	VERcjg	estre
fors	ADVgen	fors
com	CONsub	come
plus	ADVgen	plus
tost	ADVgen	tost
porent	VERcjg	pöoir
;	PONfbl	;
de	PRE	de
lor	DETpos	lor
vint	ADJcar	vint
nes	NOMcom	nef
que	PROrel	que
set	PROcar	set
nen	ADVneg	ne
orent	VERcjg	avoir
;	PONfbl	;
celes	PROdem	cel
atachent	VERcjg	atachier
el	PRE.DETdef	en
rivage	NOMcom	rivage
.	PONfrt	.

Lo	DETdef	le
païs	NOMcom	päis
trovent	VERcjg	trouver
molt	ADVgen	moult
salvage	ADJqua	sauvage
;	PONfbl	;
ne	ADVneg	ne
voient	VERcjg	vëoir
borde	NOMcom	borde
ne	CONcoo	ne
meison	NOMcom	maison
ne	CONcoo	ne
borc	NOMcom	bourg
ne	CONcoo	ne
vile	NOMcom	vile
,	PONfbl	,
se	CONsub	se
bois	NOMcom	bois
non	ADVneg	non
;	PONfbl	;
mes	ADVgen	mais
que	PROrel	que
que	PROrel	que
soit	VERcjg	estre
,	PONfbl	,
formant	ADVgen	forment
lor	PROper	il
plaist	VERcjg	plaire
.	PONfrt	.

Eneas	NOMpro	Eneas
vet	VERcjg	aler
an	PRE	en
la	DETdef	le
forest	NOMcom	forest
;	PONfbl	;
uns	DETndf	un
sols	ADJqua	seul
meschins	NOMcom	meschin
ala	VERcjg	aller
o	PRE	o
lui	PROper	il
,	PONfbl	,
lor	DETpos	lor
ars	NOMcom	ardre
porterent	VERcjg	porter
anbedui	PROcar	ambedos
,	PONfbl	,
et	CONcoo	et
cers	NOMcom	cerf
et	CONcoo	et
bisches	NOMcom	bisse
ont	VERcjg	avoir
bersé	VERppe	berser
:	PONfbl	:
si	DETpos	son
home	NOMcom	ome
an	PROadv	en
ont	VERcjg	avoir
asez	ADVgen	assez
porté	VERppe	porter
.	PONfrt	.

Les	DETdef	le
feus	NOMcom	feu
alument	VERcjg	alumer
el	PRE.DETdef	en
gravier	NOMcom	gravier
,	PONfbl	,
si	ADVgen	si
apresterent	VERcjg	aprester
lo	DETdef	le
mangier	VERinf	mangier
,	PONfbl	,
el	PRE.DETdef	en
bois	NOMcom	bois
lo	PROper	le
pristrent	VERcjg	prendre
lïement	ADVgen	liément
.	PONfrt	.

En	PRE	en
la	DETdef	le
mer	NOMcom	mer
gardoient	VERcjg	garder
sovant	ADVgen	sovent
s'	CONsub	se
il	PROper	il
poïssent	VERcjg	pöoir
lor	DETpos	lor
nes	NOMcom	nef
choisir	VERinf	choisir
que	PROrel	que
li	DETdef	le
vanz	NOMcom	vent
ot	VERcjg	avoir
fet	VERppe	faire
departir	VERinf	departir
;	PONfbl	;
de	PRE	de
çaus	PROdem	cil
estoient	VERcjg	être
curios	ADJqua	curieux
,	PONfbl	,
mais	CONcoo	mais
molt	ADVgen	moult
furent	VERcjg	estre
puis	ADVgen	puis
correços	ADJqua	corroços
de	PRE	de
çaus	PROdem	cil
que	PROrel	que
il	PROper	il
virent	VERcjg	voir
noier	VERinf	noiier
,	PONfbl	,
dom	PROrel	dont
il	PROper	il
n'	ADVneg	ne
atandent	VERcjg	atendre
recovrer	VERinf	recovrer
:	PONfbl	:
es	PRE.DETdef	en.le
autres	PROind	autre
ont	VERcjg	avoir
graignor	ADJqua	graignor
fiance	NOMcom	fïance
,	PONfbl	,
mes	CONcoo	mais
es	PRE.DETdef	en.le
morz	VERppe	morir
n'	ADVneg	ne
ont	VERcjg	avoir
point	ADVneg	point
d'	PRE	de
esperance	NOMcom	espérance
.	PONfrt	.

Sor	PRE	sor
les	DETdef	le
faloises	NOMcom	falise
vont	VERcjg	aler
garder	VERinf	garder
ses	CONsub.PROper	si.le
verroient	VERcjg	voir
loing	ADVgen	loing
an	PRE	en
la	DETdef	le
mer	NOMcom	mer
;	PONfbl	;
quant	CONsub	cant
nes	ADVneg.PROper	ne
voient	VERcjg	vëoir
,	PONfbl	,
si	ADVgen	si
ont	VERcjg	avoir
grant	ADJqua	grant
dote	NOMcom	dote
que	CONsub	que
mers	NOMcom	mer
parfonde	ADJqua	parfont
nes	ADVneg.PROper	ne
tranglote	VERcjg	trangloter
.	PONfrt	.

Donc	ADVgen	donc
a	VERcjg	avoir
Eneas	NOMpro	Eneas
asanblé	VERppe	assembler
çaus	PROdem	cil
qui	PROrel	que
o	PRE	o
lui	PROper	il
sont	VERcjg	estre
arivé	VERppe	ariver
;	PONfbl	;
nan	ADVneg	nan
i	PROadv	i
ot	VERcjg	avoir
de	PRE	de
sa	DETpos	son
compaignie	NOMcom	compagnie
ne	ADVneg	ne
mes	ADVgen	mais
que	ADVgen	que
la	DETdef	le
tierce	ADJord	tiers
partie	NOMcom	partie
;	PONfbl	;
çaus	PROdem	cil
comança	VERcjg	comencier
a	PRE	a
conforter	VERinf	conforter
des	PRE.DETdef	de.le
maus	NOMcom	mal
qu'	PROrel	que
il	PROper	il
orent	VERcjg	avoir
an	PRE	en
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

“	PONpga	“
Seignor	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
franc	ADJqua	franc
chevalier	NOMcom	chevalier
,	PONfbl	,
ne	ADVneg	ne
vos	PROper	vos
devez	VERcjg	devoir
mie	ADVneg	mie
esmaier	VERinf	esmaiier
se	CONsub	se
vos	PROper	vos
avez	VERcjg	avoir
eü	VERppe	avoir
peor	NOMcom	pëor
an	PRE	en
ceste	DETdem	cest
mer	NOMcom	mer
,	PONfbl	,
mal	NOMcom	mal
et	CONcoo	et
dolor	NOMcom	dolor
;	PONfbl	;
ça	ADVgen	ça
avant	ADVgen	avant
vos	PROper	vos
delictera	VERcjg	delicter
,	PONfbl	,
quant	CONsub	cant
il	PROimp	il
vos	PROper	vos
an	PROadv	en
remembrera	VERcjg	remembrer
;	PONfbl	;
buen	ADJqua	bon
vos	PROper	vos
sera	VERcjg	estre
a	PRE	a
reconter	VERinf	reconter
les	DETdef	le
maus	NOMcom	mal
qu'	PROrel	que
avez	VERcjg	avoir
eü	VERppe	avoir
an	PRE	en
mer	NOMcom	mer
.	PONfrt	.

Huen	NOMcom	hon
qui	PROrel	que
s'	PROper	soi
esmuet	VERcjg	esmovoir
an	PRE	en
altre	DETind	autre
terre	NOMcom	terre
por	PRE	por
regne	NOMcom	règne
et	CONcoo	et
por	PRE	por
païs	NOMcom	päis
conquerre	VERinf	conquerre
,	PONfbl	,
an	PRE	en
grant	ADJqua	grant
enor	NOMcom	onor
ne	ADVneg	ne
puet	VERcjg	pöoir
venir	VERinf	venir
,	PONfbl	,
s'	CONsub	se
il	PROper	il
bien	NOMcom	bien
et	CONcoo	et
mal	NOMcom	mal
ne	ADVneg	ne
puet	VERcjg	pöoir
sofrir	VERinf	sofrir
.	PONfrt	.

Qui	PROrel	que
toz	DETind	tot
tens	NOMcom	temps
a	VERcjg	avoir
sa	DETpos	son
volanté	NOMcom	volenté
n'	ADVneg	ne
onques	ADVgen	onque
n'	ADVneg	ne
a	VERcjg	avoir
mal	NOMcom	mal
espermanté	VERppe	espermenter
,	PONfbl	,
ce	PROdem	ce
m'	PROper	je
est	VERcjg	estre
avis	NOMcom	avis
,	PONfbl	,
ja	ADVgen	ja
ne	ADVneg	ne
savra	VERcjg	savoir
a	PRE	a
negun	DETind	nesun
jor	NOMcom	jor
que	CONsub	que
bien	ADVgen	bien
sera	VERcjg	estre
;	PONfbl	;
mais	CONcoo	mais
se	CONsub	se
il	PROper	il
sofre	VERcjg	sofrir
un	DETndf	un
poi	PROind	peu
mesaise	NOMcom	mésaise
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
nen	ADVneg	ne
a	VERcjg	avoir
tot	DETind	tot
ce	PROdem	ce
que	PROrel	que
li	PROper	il
plaise	VERcjg	plaire
,	PONfbl	,
ce	PROdem	ce
m'	PROper	je
est	VERcjg	estre
avis	NOMcom	avis
,	PONfbl	,
molt	ADVgen	moult
prisera	VERcjg	prisier
le	DETdef	le
bien	NOMcom	bien
aprés	ADVgen	après
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
l'	PROper	il
avra	VERcjg	avoir
.	PONfrt	.

Or	ADVgen	or
avons	VERcjg	avoir
molt	ADVgen	moult
sofert	VERppe	sofrir
ahanz	NOMcom	ahan
par	PRE	par
plusors	DETind	plusor
mers	NOMcom	mer
plus	ADVgen	plus
de	PRE	de
set	DETcar	sept
anz	NOMcom	an
et	CONcoo	et
molt	ADVgen	moult
i	PROadv	i
avons	VERcjg	avoir
travaillié	VERppe	travailler
et	CONcoo	et
molt	ADVgen	moult
geüné	VERppe	jëuner
et	CONcoo	et
veillié	VERppe	veillier
;	PONfbl	;
s'	ADVgen	si
avons	VERcjg	avoir
ja	ADVgen	ja
mes	ADVgen	mais
de	PRE	de
repos	NOMcom	repos
rien	PROind	rien
,	PONfbl	,
molt	ADVgen	moult
nos	PROper	nos
plaira	VERcjg	plaire
auques	ADVgen	auques
de	PRE	de
bien	NOMcom	bien
.	PONfrt	.

Sofrant	VERppa	sofrir
travail	NOMcom	travail
et	CONcoo	et
mal	NOMcom	mal
et	CONcoo	et
poine	NOMcom	peine
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
fortune	NOMcom	fortune
nos	PROper	nos
demoine	VERcjg	démener
,	PONfbl	,
nos	PROper	nos
conduiront	VERcjg	conduire
li	DETdef	le
dé	NOMcom	dé
ou	PRE.DETdef	en.le
leu	NOMcom	lieu
que	PROrel	que
il	PROper	il
nos	PROper	nos
ont	VERcjg	avoir
promis	VERppe	prometre
an	PRE	en
feu	NOMcom	feu
,	PONfbl	,
an	PRE	en
Lombardie	NOMpro	Lombardie
la	DETdef	le
Maior	ADJqua	majeur
;	PONfbl	;
d'	PRE	de
iluec	ADVgen	illuec
furent	VERcjg	estre
nostre	DETpos	notre
ancessor	NOMcom	ancessor
.	PONfrt	.

Grant	ADJqua	grant
gent	NOMcom	gent
somes	VERcjg	estre
et	CONcoo	et
si	ADVgen	si
n'	ADVneg	ne
avon	VERcjg	avoir
de	PRE	de
vitaille	NOMcom	vitaille
se	CONsub	se
molt	ADVgen	moult
po	ADVgen	poi
non	ADVneg	non
;	PONfbl	;
il	PROper	il
nos	PROper	nos
estuet	VERcjg	estovoir
garison	NOMcom	garison
querre	VERinf	querre
,	PONfbl	,
mais	CONcoo	mais
molt	ADVgen	moult
voi	VERcjg	vëoir
ci	ADVgen	ci
estrange	ADJqua	estrange
terre	NOMcom	terre
;	PONfbl	;
ne	ADVneg	ne
sai	VERcjg	savoir
se	CONsub	se
onques	ADVgen	onque
i	PROadv	i
ot	VERcjg	avoir
blé	NOMcom	blé
,	PONfbl	,
ne	CONcoo	ne
borc	NOMcom	bourg
ne	CONcoo	ne
vile	NOMcom	vile
ne	CONcoo	ne
cité	NOMcom	cité
;	PONfbl	;
unques	ADVgen	onques
plus	ADVgen	plus
salvage	ADJqua	sauvage
ne	ADVneg	ne
vi	VERcjg	vëoir
.	PONfrt	.

Se	CONsub	se
del	PRE.DETdef	de
vivre	VERinf	vivre
ne	ADVneg	ne
trovons	VERcjg	trover
ci	ADVgen	ci
,	PONfbl	,
n'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
noiant	PROind	néant
del	PRE.DETdef	de
sejorner	VERinf	sejorner
,	PONfbl	,
mais	CONcoo	mais
del	PRE.DETdef	de
metre	VERinf	metre
nos	PROper	nos
an	PRE	en
la	DETdef	le
mer	NOMcom	mer
,	PONfbl	,
et	CONcoo	et
requeron	VERcjg	requérir
autre	DETind	autre
contree	NOMcom	contree
.	PONfrt	.

o	PRE	o
vitaille	NOMcom	vitaille
soit	VERcjg	estre
mialz	ADVgen	mieus
trovee	VERppe	trover
,	PONfbl	,
eve	NOMcom	aigue
dolce	ADJqua	douz
,	PONfbl	,
foin	NOMcom	fein
et	CONcoo	et
aveine	NOMcom	aveine
as	PRE.DETdef	à.le
chevals	NOMcom	cheval
qui	PROrel	que
vivent	VERcjg	vivre
a	PRE	a
poine	NOMcom	peine
.	PONfbl	.
”	PONpdr	”
Atant	ADVgen	atant
Eneas	NOMpro	Eneas
a	VERcjg	avoir
choisiz	VERppe	choisir
dis	DETcar	dix
chevaliers	NOMcom	chevalier
proz	ADJqua	preux
et	CONcoo	et
hardiz	VERppe	hardi
,	PONfbl	,
qui	PROrel	que
lo	DETdef	le
païs	NOMcom	päis
aillent	VERcjg	aler
cerchier	VERinf	cerchier
et	CONcoo	et
se	ADVgen	si
li	PROper	il
sachent	VERcjg	savoir
renoncier	VERinf	renoncier
an	PRE	en
quel	DETrel	quel
païs	NOMcom	päis
sont	VERcjg	estre
arivé	VERppe	ariver
,	PONfbl	,
se	CONsub	se
home	NOMcom	ome
i	PROadv	i
a	VERcjg	avoir
ne	CONcoo	ne
grain	NOMcom	grain
de	PRE	de
blé	NOMcom	blé
.	PONfrt	.

D'	PRE	de
iluec	ADVgen	illuec
tornent	VERcjg	torner
li	DETdef	le
mesagier	NOMcom	messager
,	PONfbl	,
qui	PROrel	que
la	DETdef	le
contree	NOMcom	contree
vont	VERcjg	aler
cerchier	VERinf	cerchier
;	PONfbl	;
errent	VERcjg	être
par	PRE	par
vals	NOMcom	val
et	CONcoo	et
par	PRE	par
montaignes	NOMcom	montagne
,	PONfbl	,
par	PRE	par
boschages	NOMcom	boschage
et	CONcoo	et
par	PRE	par
champaignes	NOMcom	champagne
;	PONfbl	;
tant	ADVgen	tant
ont	VERcjg	avoir
erré	VERppe	errer
,	PONfbl	,
ne	ADVneg	ne
virent	VERcjg	voir
on	PROind	on
qui	PROrel	que
lor	PROper	il
saüst	VERcjg	savoir
randre	VERinf	rendre
raison	NOMcom	raison
,	PONfbl	,
rien	PROind	rien
qui	PROrel	que
vesquist	VERcjg	vivre
,	PONfbl	,
nes	ADVgen	nëis
salvagine	NOMcom	sauvagine
.	PONfrt	.

Tant	ADVgen	tant
ont	VERcjg	avoir
erré	VERppe	errer
par	PRE	par
la	DETdef	le
gaudine	NOMcom	gaudine
qu'	CONsub	que
il	PROper	il
antrerent	VERcjg	entrer
en	PRE	en
un	DETndf	un
santer	NOMcom	sentier
;	PONfbl	;
de	PRE	de
cel	PROdem	cil
ist	VERcjg	issir
un	DETndf	un
chemin	NOMcom	chemin
plener	ADJqua	plénier
.	PONfrt	.

Li	DETdef	le
