Ainsi	ADVgen	ainsi
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
là	ADVgen	là
,	PONfbl	,
s'	CONsub	se
il	PROper	il
leur	PROper	leur
devoit	VERcjg	devoir
courre	VERinf	courir
sus	ADVgen	sus
ou	CONcoo	o
non	ADVneg	non
.	PONfrt	.

Ledict	DETcom	ledit
mareschal	NOMcom	maréchal
respondit	VERcjg	répondre
que	CONsub	que
ouy	ADVgen	oui
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
les	PROper	il
povoit	VERcjg	pouvoir
desfaire	VERinf	défaire
sans	PRE	sans
peril	NOMcom	peril
,	PONfbl	,
à	PRE	à
quoy	PROrel	quoi
ne	ADVneg	ne
devoit	VERcjg	devoir
dissimuler	VERinf	dissimouler
,	PONfbl	,
veü	VERppe	vëoir
que	CONsub	que
la	DETdef	le
faulte	NOMcom	faute
venoit	VERcjg	venir
d'	PRE	de
eulx	PROper	eux
.	PONfrt	.

Après	ADVgen	après
,	PONfbl	,
en	PROadv	en
demanda	VERcjg	demander
au	PRE.DETdef	a
seigneur	NOMcom	seigneur
de	PRE	de
Contay	NOMpro	Contay
,	PONfbl	,
que	PROrel	que
plusieurs	DETind	plusieurs
fois	NOMcom	fois
ay	VERcjg	avoir
nommé	VERppe	nommer
,	PONfbl	,
qui	PROrel	que
fut	VERcjg	être
de	PRE	de
ceste	DETdem	cest
oppinion	NOMcom	opinion
,	PONfbl	,
disant	VERppa	dire
que	CONsub	que
jamais	ADVgen	jamais
n'	ADVneg	ne
auroit	VERcjg	avoir
si	ADVgen	si
beau	ADJqua	beau
party	NOMcom	parti
,	PONfbl	,
et	CONcoo	et
les	PROper	il
luy	PROper	lui
montra	VERcjg	montrer
jà	ADVgen	jà
separéz	VERppe	separer
par	PRE	par
bendes	NOMcom	bende
,	PONfbl	,
comme	CONsub	comme
ilz	PROper	il
s'	PROper	soi
en	PROadv	en
alloient	VERcjg	aller
,	PONfbl	,
et	CONcoo	et
loua	VERcjg	louer
fort	ADVgen	fort
de	PRE	de
ne	CONcoo	ne
tarder	VERinf	tarder
plus	ADVgen	plus
.	PONfrt	.

Après	ADVgen	après
,	PONfbl	,
en	PROadv	en
demanda	VERcjg	demander
au	PRE.DETdef	a
connestable	NOMcom	connétable
,	PONfbl	,
conte	NOMcom	conte
de	PRE	de
Sainct	ADJqua	saint
Pol	NOMpro	Paul
,	PONfbl	,
qui	PROrel	que
fut	VERcjg	être
d'	PRE	de
oppinion	NOMcom	opinion
contraire	ADJqua	contraire
,	PONfbl	,
disant	VERppa	dire
que	CONsub	que
ce	PROdem	ce
seroit	VERcjg	estre
contre	PRE	contre
son	DETpos	son
honneur	NOMcom	honneur
et	CONcoo	et
promesse	VERcjg	prometre
de	PRE	de
ainsi	ADVgen	ainsi
le	PROper	il
faire	VERinf	faire
,	PONfbl	,
disant	VERppa	dire
que	CONsub	que
tant	ADVgen	tant
de	PRE	de
gens	NOMcom	gens
ne	ADVneg	ne
peuent	VERcjg	pouvoir
si	ADVgen	si
tost	ADVgen	tost
estre	VERinf	estre
accordéz	VERppe	accorder
en	PRE	en
telle	DETind	tel
matière	NOMcom	matiere
comme	CONsub	comme
de	PRE	de
bailler	VERinf	bailler
ostages	NOMcom	otage
,	PONfbl	,
et	CONcoo	et
en	PRE	en
si	ADVgen	si
grant	ADJqua	grant
nombre	NOMcom	nombre
,	PONfbl	,
et	CONcoo	et
louoit	VERcjg	louer
de	PRE	de
renvoyer	VERinf	renvoyer
devers	PRE	devers
eulx	PROper	eux
sçavoir	VERinf	savoir
leur	DETpos	leur
intention	NOMcom	intention
.	PONfrt	.

L'	DETdef	le
argu	NOMcom	argu
de	PRE	de
ces	DETdem	ce
trois	PROcar	trois
nomméz	VERppe	nommer
avec	PRE	avec
ledit	DETcom	ledit
conte	NOMcom	conte
fut	VERcjg	être
grant	ADJqua	grant
et	CONcoo	et
long	ADJqua	long
sur	PRE	sur
ce	PROdem	ce
different	VERcjg	difer
.	PONfrt	.

De	PRE	de
l'	DETdef	le
ung	ADJind	un
costé	NOMcom	costé
,	PONfbl	,
il	PROper	il
veoit	VERcjg	voir
ses	DETpos	son
grans	ADJqua	grand
et	CONcoo	et
anciens	ADJqua	ancien
ennemys	NOMcom	ennemi
desfaictz	VERppe	défaire
et	CONcoo	et
les	PROper	il
veoit	VERcjg	voir
sans	PRE	sans
nulle	DETind	nul
resistance	NOMcom	resistance
.	PONfrt	.

D'	PRE	de
autre	DETind	autre
costé	NOMcom	costé
,	PONfbl	,
on	PROind	on
l'	PROper	il
arguoit	VERcjg	arguer
de	PRE	de
sa	DETpos	son
promesse	NOMcom	promesse
.	PONfrt	.

La	DETdef	le
fin	NOMcom	fin
fut	VERcjg	être
qu'	CONsub	que
on	PROind	on
envoyast	VERcjg	envoyer
une	DETndf	un
trompette	NOMcom	trompette
vers	PRE	vers
eulx	PROper	eux
,	PONfbl	,
lequel	PROrel	lequel
rencontra	VERcjg	rencontrer
les	DETdef	le
ostages	NOMcom	otage
qu'	PROrel	que
on	PROind	on
luy	PROper	lui
amenoit	VERcjg	amener
.	PONfrt	.

Ainsi	ADVgen	ainsi
passa	VERcjg	passer
la	DETdef	le
chose	NOMcom	chose
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
retourna	VERcjg	retourner
chascun	PROind	chascun
en	PRE	en
son	DETpos	son
lieu	NOMcom	lieu
.	PONfrt	.

Aux	PRE.DETdef	à.le
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
despleüt	VERcjg	déplaire
fort	ADVgen	fort
le	DETdef	le
conseil	NOMcom	conseil
que	PROrel	que
avoit	VERcjg	avoir
donné	VERppe	donner
le	DETdef	le
connestable	NOMcom	connétable
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
veoyent	VERcjg	vëoir
de	PRE	de
beaulx	ADJqua	beau
butins	NOMcom	boutin
devant	PRE	devant
leurs	DETpos	leur
yeulx	NOMcom	oeil
.	PONfrt	.

On	PROind	on
envoya	VERcjg	envoyer
incontinent	ADVgen	incontinent
une	DETndf	un
embassade	NOMcom	embassade
au	PRE.DETdef	a
Liége	NOMpro	Liège
pour	PRE	pour
confirmer	VERinf	confirmer
ceste	DETdem	cest
paix	NOMcom	paix
.	PONfrt	.

Le	DETdef	le
peuple	NOMcom	peuple
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
inconstant	ADJqua	incontant
,	PONfbl	,
leur	PROper	leur
disoit	VERcjg	dire
à	PRE	à
toute	DETind	tout
heure	NOMcom	heure
que	CONsub	que
on	PROind	on
ne	ADVneg	ne
les	PROper	il
avoit	VERcjg	avoir
ozé	VERppe	oser
combattre	VERinf	combattre
,	PONfbl	,
et	CONcoo	et
leurs	PROper	leur
tirèrent	VERcjg	tirer
coulevrines	ADJqua	coulevrin
à	PRE	à
la	DETdef	le
teste	NOMcom	teste
et	CONcoo	et
leur	PROper	leur
feïrent	VERcjg	faire
plusieurs	DETind	plusieurs
rudesses	NOMcom	roudesse
.	PONfrt	.

Le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Charroloys	NOMpro	Charrelois
s'	PROper	soi
en	PROadv	en
retourna	VERcjg	retourner
en	PRE	en
Flandres	NOMpro	Flandres
.	PONfrt	.

En	PRE	en
ceste	DETdem	cest
saison	NOMcom	saison
mourut	VERcjg	mourir
son	DETpos	son
père	NOMcom	père
,	PONfbl	,
auquel	PRE.PROrel	à.lequel
il	PROper	il
fist	VERcjg	faire
très	ADVgen	très
grand	ADJqua	grand
et	CONcoo	et
solennel	ADJqua	solennel
office	NOMcom	office
et	CONcoo	et
obsèque	PRE	usque
à	PRE	à
Bruges	NOMpro	Bruges
;	PONfbl	;
et	CONcoo	et
signifia	VERcjg	signifier
la	DETdef	le
mort	NOMcom	mort
dudit	PRE.DETcom	de.ledit
seigneur	NOMcom	seigneur
au	PRE.DETdef	a
roy	NOMcom	roi
.	PONfrt	.

Tousjours	ADVgen	toujours
se	PROper	soi
traictoient	VERcjg	traiter
choses	NOMcom	chose
secrettes	ADJqua	secret
et	CONcoo	et
nouvelles	ADJqua	nouveau
entre	PRE	entre
les	DETdef	le
princes	NOMcom	prince
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
si	ADVgen	si
iré	VERppe	irer
contre	PRE	contre
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgogne	NOMpro	Burgonde
et	CONcoo	et
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bretaigne	NOMpro	Bretaingne
que	CONsub	que
merveilles	NOMcom	merveille
.	PONfrt	.

Et	CONcoo	et
avoient	VERcjg	avoir
lesditz	DETcom	ledit
ducz	NOMcom	duc
grand	ADJqua	grand
peine	NOMcom	peine
pour	PRE	pour
avoir	VERinf	avoir
nouvelles	NOMcom	nouvelle
les	DETdef	le
ungs	PROind	un
des	PRE.DETdef	de.le
autres	PROind	autre
:	PONfbl	:
car	CONcoo	car
souvent	ADVgen	souvent
avoient	VERcjg	avoir
empeschement	NOMcom	empeschement
leurs	DETpos	leur
messaigiers	NOMcom	messagier
et	CONcoo	et
,	PONfbl	,
en	PRE	en
temps	NOMcom	temps
de	PRE	de
guerre	NOMcom	guerre
,	PONfbl	,
failloit	VERcjg	falir
qu'	CONsub	que
ilz	PROper	il
vinssent	VERcjg	venir
par	PRE	par
mer	NOMcom	mer
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
moins	NOMcom	moin
,	PONfbl	,
failloit	VERcjg	falir
que	CONsub	que
de	PRE	de
Bretaigne	NOMpro	Bretaingne
passassent	VERcjg	passer
en	PRE	en
Angleterre	NOMpro	Angleterre
et	CONcoo	et
puis	ADVgen	puis
par	PRE	par
terre	NOMcom	terre
jusques	PRE	jusque
à	PRE	à
Douvres	NOMpro	Douvre
et	CONcoo	et
passer	VERinf	passer
à	PRE	à
Calaix	NOMpro	Calaix
;	PONfbl	;
ou	CONcoo	o
,	PONfbl	,
s'	CONsub	se
ilz	PROper	il
venoient	VERcjg	venir
par	PRE	par
terre	NOMcom	terre
le	DETdef	le
droit	ADJqua	droit
chemin	NOMcom	chemin
,	PONfbl	,
ilz	PROper	il
venoyent	VERcjg	venir
en	PRE	en
grant	ADJqua	grant
peril	NOMcom	peril
.	PONfrt	.

En	PRE	en
toutes	DETind	tous
ces	DETdem	ce
années	NOMcom	année
et	CONcoo	et
autres	DETind	autre
subsequentes	NOMcom	subcent
des	PRE.DETdef	de.le
differens	NOMcom	diférent
qui	PROrel	que
ont	VERcjg	avoir
duré	VERppe	durer
environ	ADVgen	environ
vingt	DETcar	vingt
années	NOMcom	année
ou	CONcoo	o
plus	ADVgen	plus
,	PONfbl	,
les	DETdef	le
unes	PROind	un
en	PRE	en
guerres	NOMcom	guerre
,	PONfbl	,
les	DETdef	le
autres	PROind	autre
en	PRE	en
trefves	NOMcom	tref
et	CONcoo	et
dissimulations	NOMcom	dissimulation
,	PONfbl	,
que	CONsub	que
chascun	PROind	chascun
des	PRE.DETdef	de.le
princes	NOMcom	prince
comprenoit	VERcjg	comprendre
par	PRE	par
la	DETdef	le
trefve	NOMcom	trefve
ses	DETpos	son
alliéz	VERppe	aller
,	PONfbl	,
a	VERcjg	avoir
fait	VERppe	faire
Dieu	NOMpro	Dieu
ce	PROdem	ce
bien	NOMcom	bien
au	PRE.DETdef	a
royaulme	NOMcom	royaume
de	PRE	de
France	NOMpro	France
,	PONfbl	,
que	CONsub	que
les	DETdef	le
guerres	NOMcom	guerre
et	CONcoo	et
divisions	NOMcom	division
au	PRE.DETdef	a
pays	NOMcom	pays
d'	PRE	de
Angleterre	NOMpro	Angleterre
estoient	VERcjg	être
encores	ADVgen	encore
en	PRE	en
nature	NOMcom	nature
qui	PROrel	que
povoient	VERcjg	pouvoir
estre	VERinf	estre
commancées	VERppe	commencer
quinze	DETcar	quinze
ans	NOMcom	an
par	PRE	par
avant	ADVgen	avant
,	PONfbl	,
où	PROrel	où
il	PROimp	il
y	PROadv	y
a	VERcjg	avoir
eu	VERppe	avoir
de	PRE	de
grandes	ADJqua	grand
et	CONcoo	et
cruelles	ADJqua	cruel
batailles	NOMcom	bataille
,	PONfbl	,
et	CONcoo	et
maint	DETind	maint
homme	NOMcom	homme
de	PRE	de
bien	ADVgen	bien
fait	VERppe	faire
mourir	VERinf	mourir
.	PONfrt	.

Et	CONcoo	et
tous	PROind	tous
disoyent	VERcjg	dire
qu'	CONsub	que
ilz	PROper	il
estoient	VERcjg	être
traistres	NOMcom	traître
,	PONfbl	,
à	PRE	à
cause	NOMcom	cause
qu'	CONsub	que
il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
deux	DETcar	deux
maisons	NOMcom	maison
qui	PROrel	que
pretendoient	VERcjg	prétendre
à	PRE	à
la	DETdef	le
couronne	NOMcom	couronne
d'	PRE	de
Angleterre	NOMpro	Angleterre
:	PONfbl	:
c'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
la	DETdef	le
maison	NOMcom	maison
de	PRE	de
Lanclastre	NOMpro	Lanclastre
et	CONcoo	et
la	DETdef	le
maison	NOMcom	maison
d'	PRE	de
Iort	NOMpro	Jort
.	PONfrt	.

Et	CONcoo	et
ne	ADVneg	ne
fault	VERcjg	falir
pas	ADVneg	pas
doubter	VERinf	douter
que	CONsub	que
,	PONfbl	,
si	CONsub	si
les	DETdef	le
Angloys	NOMpro	Anglois
eussent	VERcjg	avoir
esté	VERppe	être
en	PRE	en
l'	DETdef	le
estat	NOMcom	état
qu'	PROrel	que
ilz	PROper	il
avoient	VERcjg	avoir
esté	VERppe	être
autresfois	ADVgen	autresfois
,	PONfbl	,
que	CONsub	que
ce	DETdem	ce
royaulme	NOMcom	royaume
eust	VERcjg	avoir
eu	VERppe	avoir
beaucoup	ADVgen	beaucoup
d'	PRE	de
affaires	NOMcom	affaire
.	PONfrt	.

Tousjours	ADVgen	toujours
taschoit	VERcjg	taschier
le	DETdef	le
roy	NOMcom	roi
à	PRE	à
venir	VERinf	venir
à	PRE	à
fin	NOMcom	fin
de	PRE	de
Bretaigne	NOMpro	Bretaingne
plus	ADVgen	plus
que	CONsub	que
à	PRE	à
autre	DETind	autre
chose	NOMcom	chose
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
luy	PROper	lui
sembloit	VERcjg	sembler
que	CONsub	que
c'	PROdem	ce
estoit	VERcjg	estre
chose	NOMcom	chose
plus	ADVgen	plus
aysée	VERppe	aiser
à	PRE	à
conquerir	VERinf	conquérir
et	CONcoo	et
de	PRE	de
moindre	ADJqua	moindre
deffence	NOMcom	défense
que	CONsub	que
n'	ADVneg	ne
estoit	VERcjg	estre
ceste	DETdem	cest
maison	NOMcom	maison
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
que	CONsub	que
c'	PROdem	ce
estoient	VERcjg	être
ceulx	PROdem	celui
qui	PROrel	que
recueilloient	VERcjg	recueillir
ses	DETpos	son
malvueillans	NOMcom	mauvaillant
,	PONfbl	,
comme	CONsub	comme
son	DETpos	son
frère	NOMcom	frère
et	CONcoo	et
autres	PROind	autre
,	PONfbl	,
et	CONcoo	et
qui	PROrel	que
avoient	VERcjg	avoir
les	DETdef	le
intelligences	NOMcom	inteligence
dedans	PRE	dedans
le	DETdef	le
royaulme	NOMcom	royaume
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ceste	DETdem	cest
cause	NOMcom	cause
praticquoit	VERcjg	praticuer
fort	ADVgen	fort
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
Charles	NOMpro	Charles
pour	PRE	pour
luy	PROper	lui
faire	VERinf	faire
consentir	VERinf	consentir
par	PRE	par
plusieurs	DETind	plusieurs
offres	NOMcom	offre
et	CONcoo	et
par	PRE	par
plusieurs	DETind	plusieurs
marchéz	NOMcom	marché
qu'	CONsub	que
il	PROper	il
les	PROper	il
voulsist	VERcjg	vouloir
habandonner	VERinf	habandonner
,	PONfbl	,
et	CONcoo	et
par	PRE	par
ce	DETdem	ce
moyen	NOMcom	moyen
luy	PROper	lui
habandonneroit	VERcjg	habandonner
aussi	ADVgen	aussi
les	DETdef	le
Liégeoys	NOMpro	Lieger
et	CONcoo	et
autres	PROind	autre
ses	DETpos	son
malveillans	NOMcom	mauvaillant
;	PONfbl	;
ce	PROdem	ce
qui	PROrel	que
ne	ADVneg	ne
se	PROper	soi
peüt	VERcjg	pöoir
accorder	VERinf	accorder
;	PONfbl	;
mais	CONcoo	mais
alla	VERcjg	aller
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
de	PRE	de
nouveau	ADJqua	nouveau
sur	PRE	sur
les	DETdef	le
Liégeoys	NOMpro	Lieger
,	PONfbl	,
qui	PROrel	que
luy	PROper	lui
avoient	VERcjg	avoir
rompu	VERppe	rompre
la	DETdef	le
paix	NOMcom	paix
et	CONcoo	et
prins	VERppe	prendre
une	DETndf	un
ville	NOMcom	ville
appellée	VERppe	appeler
Huy	ADVgen	hui
et	CONcoo	et
chassé	VERppe	chasser
ses	DETpos	son
gens	NOMcom	gens
dehors	ADVgen	defors
et	CONcoo	et
pillé	VERppe	piller
ladicte	DETcom	ladit
ville	NOMcom	ville
,	PONfbl	,
nonobstant	ADVgen	nonobsant
les	DETdef	le
ostaiges	NOMcom	ostage
qu'	PROrel	que
ilz	PROper	il
avoyent	VERcjg	avoir
bailléz	VERppe	bailler
l'	DETdef	le
an	NOMcom	an
precedent	ADJqua	précédent
en	PRE	en
peine	NOMcom	peine
capitalle	NOMcom	capitalle
ou	PRE.DETdef	en.le
cas	NOMcom	cas
qu'	PROrel	que
ilz	PROper	il
rompissent	VERcjg	rompre
les	DETdef	le
traictiéz	NOMcom	traité
et	CONcoo	et
aussi	ADVgen	aussi
sur	PRE	sur
peine	NOMcom	peine
de	PRE	de
grant	ADJqua	grant
somme	NOMcom	somme
d'	PRE	de
argent	NOMcom	argent
.	PONfrt	.

Il	PROper	il
assembla	VERcjg	assembler
son	DETpos	son
armée	NOMcom	armée
environ	PRE	environ
Louvain	NOMpro	Louvain
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
ou	PRE.DETdef	en.le
pays	NOMcom	pays
de	PRE	de
Brabant	NOMpro	Brabant
et	CONcoo	et
sur	PRE	sur
les	DETdef	le
marches	NOMcom	marche
du	PRE.DETdef	de.le
Liége	NOMpro	Liège
.	PONfrt	.

Là	ADVgen	là
arrivèrent	VERcjg	arriver
devers	PRE	devers
luy	PROper	lui
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Sainct	ADJqua	saint
Pol	NOMpro	Paul
,	PONfbl	,
connestable	NOMcom	connétable
de	PRE	de
France	NOMpro	France
,	PONfbl	,
qui	PROrel	que
pour	PRE	pour
lors	ADVgen	lors
s'	PROper	soi
estoit	VERcjg	estre
de	PRE	de
tous	DETind	tous
pointz	NOMcom	point
reduyt	VERppe	réduire
au	PRE.DETdef	a
roy	NOMcom	roi
et	CONcoo	et
se	PROper	soi
tenoit	VERcjg	tenir
avecques	PRE	avec
luy	PROper	lui
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
avecques	PRE	avec
le	DETdef	le
cardinal	NOMcom	cardinal
Balue	NOMpro	Balüe
et	CONcoo	et
autres	PROind	autre
envoyéz	VERppe	envoyer
,	PONfbl	,
signifièrent	VERcjg	signifier
audit	PRE.DETcom	à.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
comme	ADVsub	comme
les	DETdef	le
Liégeoys	NOMpro	Lieger
estoient	VERcjg	être
alliéz	VERppe	aller
du	PRE.DETdef	de.le
roy	NOMcom	roi
et	CONcoo	et
comprins	VERppe	comprendre
en	PRE	en
sa	DETpos	son
trefve	NOMcom	trefve
,	PONfbl	,
et	CONcoo	et
l'	PROper	il
advertissant	VERppa	advertir
qu'	CONsub	que
il	PROper	il
leur	PROper	leur
donneroit	VERcjg	donner
secours	NOMcom	secours
en	PRE	en
cas	NOMcom	cas
que	CONsub	que
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
les	PROper	il
assaillist	VERcjg	assaillir
.	PONfrt	.

Toutesfois	ADVgen	toutefois
offrirent	VERcjg	offrir
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
il	PROper	il
vouloit	VERcjg	vouloir
consentir	VERinf	consentir
que	CONsub	que
le	DETdef	le
roi	NOMcom	roi
peüst	VERcjg	pöoir
faire	VERinf	faire
la	DETdef	le
guerre	NOMcom	guerre
en	PRE	en
Bretaigne	NOMpro	Bretaingne
,	PONfbl	,
que	CONsub	que
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
le	PROper	il
laisseroit	VERcjg	laissier
faire	VERinf	faire
avec	PRE	avec
lesdictz	DETcom	ledit
Liégeoys	NOMpro	Lieger
.	PONfrt	.

Leur	DETpos	leur
audience	NOMcom	audïence
fut	VERcjg	être
courte	ADJqua	court
et	CONcoo	et
en	PRE	en
publicque	NOMcom	publique
et	CONcoo	et
ne	ADVneg	ne
demourèrent	VERcjg	demeurer
que	ADVgen	que
ung	DETndf	un
jour	NOMcom	jour
.	PONfrt	.

Ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
disoit	VERcjg	dire
pour	PRE	pour
excuse	NOMcom	excuse
que	CONsub	que
lesdictz	DETcom	ledit
Liégeoys	NOMpro	Lieger
l'	PROper	il
avoient	VERcjg	avoir
assailly	VERppe	assalir
et	CONcoo	et
que	CONsub	que
rompture	NOMcom	rompture
de	PRE	de
la	DETdef	le
trefve	NOMcom	trefve
venoit	VERcjg	venir
d'	PRE	de
eux	PROper	eux
et	CONcoo	et
non	ADVneg	non
pas	ADVneg	pas
de	PRE	de
luy	PROper	lui
et	CONcoo	et
que	CONsub	que
pour	PRE	pour
telles	DETind	tel
raisons	NOMcom	raison
ne	ADVneg	ne
devoit	VERcjg	devoir
habandonner	VERinf	habandonner
ses	DETpos	son
alliéz	NOMcom	allé
.	PONfrt	.

Les	DETdef	le
dessusdictz	ADJqua	dessus-dit
embassadeurs	NOMcom	embasseur
furent	VERcjg	estre
despechéz	VERppe	dépecher
.	PONfrt	.

Comme	CONsub	comme
ilz	PROper	il
voulurent	VERcjg	vouloir
monter	VERinf	monter
à	PRE	à
cheval	NOMcom	cheval
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
le	DETdef	le
lendemain	NOMcom	lendemain
de	PRE	de
leur	DETpos	leur
venue	NOMcom	venue
,	PONfbl	,
leur	PROper	leur
dist	VERcjg	dire
tout	ADVgen	tout
hault	ADVgen	haut
qu'	CONsub	que
il	PROper	il
supplioit	VERcjg	supplier
au	PRE.DETdef	a
roy	NOMcom	roi
non	ADVneg	non
vouloir	VERinf	vouloir
riens	PROind	rien
entreprendre	VERinf	entreprendre
sur	PRE	sur
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
Bretaigne	NOMpro	Bretaingne
.	PONfrt	.

Ledict	DETcom	ledit
connestable	NOMcom	connétable
le	PROper	il
pressa	VERcjg	presser
,	PONfbl	,
disant	VERppa	dire
:	PONfbl	:
“	PONpga	“
Monseigneur	NOMcom	monseigneur
,	PONfbl	,
vous	PROper	vous
ne	ADVneg	ne
choysissez	VERcjg	choisir
point	ADVneg	point
,	PONfbl	,
car	CONcoo	car
vous	PROper	vous
prenez	VERcjg	prendre
tout	PROind	tout
et	CONcoo	et
voulez	VERcjg	vouloir
faire	VERinf	faire
la	DETdef	le
guerre	NOMcom	guerre
à	PRE	à
vostre	DETpos	vostre
plaisir	NOMcom	plaisir
à	PRE	à
noz	DETpos	notre
amys	NOMcom	ami
et	CONcoo	et
nous	PROper	nous
tenir	VERinf	tenir
en	PRE	en
repoz	NOMcom	repot
sans	PRE	sans
ozer	VERinf	oser
courre	VERinf	courir
sus	ADVgen	sus
à	PRE	à
noz	DETpos	notre
ennemys	NOMcom	ennemi
,	PONfbl	,
comme	CONsub	comme
vous	PROper	vous
faictes	VERcjg	faire
aux	PRE.DETdef	à.le
vostres	PROpos	vostre
.	PONfrt	.

Il	PROper	il
ne	ADVneg	ne
se	PROper	soi
peult	VERcjg	pouvoir
faire	VERinf	faire
ne	CONcoo	ne
le	DETdef	le
roy	NOMcom	roi
ne	ADVneg	ne
le	PROper	il
souffriroit	VERcjg	souffrir
point	ADVneg	point
.	PONfbl	.
”	PONpdr	”
Ledict	DETcom	ledit
duc	NOMcom	duc
print	VERcjg	prendre
congié	NOMcom	congié
d'	PRE	de
eulx	PROper	eux
en	PRE	en
leur	DETpos	leur
disant	VERppa	dire
:	PONfbl	:
“	PONpga	“
Les	DETdef	le
Liégeois	NOMpro	Liégois
sont	VERcjg	estre
assembléz	VERppe	assembler
et	CONcoo	et
me	PROper	je
attendz	VERcjg	attendre
de	PRE	de
avoir	VERinf	avoir
la	DETdef	le
bataille	NOMcom	bataille
avant	ADVgen	avant
qu'	CONsub	que
il	PROimp	il
soit	VERcjg	estre
trois	DETcar	trois
jours	NOMcom	jour
.	PONfrt	.

Si	CONsub	si
je	PROper	je
la	PROper	il
perdz	VERcjg	perdre
,	PONfbl	,
je	PROper	je
croy	VERcjg	croire
bien	ADVgen	bien
que	CONsub	que
vous	PROper	vous
en	PROadv	en
ferez	VERcjg	faire
à	PRE	à
vostre	DETpos	vostre
guyse	NOMcom	guise
;	PONfbl	;
mais	CONcoo	mais
aussi	ADVgen	aussi
,	PONfbl	,
si	CONsub	si
je	PROper	je
la	PROper	il
gaigne	VERcjg	gaignier
,	PONfbl	,
vous	PROper	vous
laisserez	VERcjg	laisser
en	PRE	en
paix	NOMcom	paix
les	DETdef	le
Bretons	NOMpro	breton
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
après	ADVgen	après
monta	VERcjg	monter
à	PRE	à
cheval	NOMcom	cheval
,	PONfbl	,
et	CONcoo	et
lesdictz	DETcom	ledit
embassadeurs	NOMcom	embasseur
allèrent	VERcjg	aller
en	PRE	en
leurs	DETpos	leur
logeïs	NOMcom	logëis
s'	PROper	soi
aprester	VERinf	aprester
pour	PRE	pour
eulx	PROper	eux
en	PROadv	en
aller	VERinf	aller
.	PONfrt	.

Et	CONcoo	et
luy	PROper	lui
,	PONfbl	,
party	VERcjg	partir
dudict	PRE.DETcom	de.ledit
lieu	NOMcom	lieu
de	PRE	de
Louvain	NOMpro	Louvain
en	PRE	en
armes	NOMcom	arme
et	CONcoo	et
à	PRE	à
très	ADVgen	très
grosse	ADJqua	gros
compaignie	NOMcom	compagnie
,	PONfbl	,
alla	VERcjg	aller
mectre	VERinf	mettre
le	DETdef	le
siège	NOMcom	siège
devant	PRE	devant
une	DETndf	un
ville	NOMcom	ville
appellée	VERppe	appeler
Sainct	ADJqua	saint
Trond	NOMpro	Trond
.	PONfrt	.

Son	DETpos	son
armée	NOMcom	armée
estoit	VERcjg	estre
très	ADVgen	très
grosse	ADJqua	gros
,	PONfbl	,
car	CONcoo	car
tout	DETind	tout
ce	PROdem	ce
qui	PROrel	que
estoit	VERcjg	estre
peü	VERppe	paistre
venir	VERinf	venir
de	PRE	de
Bourgongne	NOMpro	Burgonde
s'	PROper	soi
estoit	VERcjg	estre
venu	VERppe	venir
joindre	VERinf	joindre
avecques	PRE	avec
luy	PROper	lui
.	PONfrt	.

Et	CONcoo	et
ne	ADVneg	ne
luy	PROper	lui
vëyz	VERcjg	voir
jamais	ADVgen	jamais
tant	ADVgen	tant
de	PRE	de
