Beneois	VERppe	bénir
par	PRE	par
le	DETdef	le
vostre	ADJpos	vostre
sainte	ADJqua	saint
misericorde	NOMcom	miséricorde
vous	PROper	vous
otriés	VERcjg	octroyer
a	PRE	a
chest	DETdem	cist
vostre	ADJpos	vostre
sergant	NOMcom	sergent
parseverance	NOMcom	persévérance
en	PRE	en
son	DETpos	son
bon	ADJqua	bon
proposement	NOMcom	proposement
et	CONcoo	et
li	PROper	il
otroiés	VERcjg	octroyer
qu'	CONsub	que
il	PROper	il
parfaiche	VERcjg	parfaire
en	PRE	en
oevre	NOMcom	uevre
chou	PROdem	ce
qu'	PROrel	que
il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
encore	ADVgen	encore
que	ADVgen	que
conceu	VERppe	concevoir
en	PRE	en
pensee	NOMcom	pensée
.	PONfbl	.
”	PONpdr	”
Ne	ADVneg	ne
demora	VERcjg	demeurer
gaires	ADVgen	gaire
aprés	PRE	après
ches	DETdem	ce
coses	NOMcom	chose
que	CONsub	que
li	DETdef	le
rois	NOMcom	roi
par	PRE	par
le	DETdef	le
conseil	NOMcom	conseil
de	PRE	de
le	DETdef	le
sainte	ADJqua	saint
roine	NOMcom	reine
se	DETpos	son
feme	NOMcom	femme
fist	VERcjg	faire
assamler	VERinf	assembler
tous	DETind	tous
les	DETdef	le
prinches	NOMcom	prince
et	CONcoo	et
tous	DETind	tous
les	DETdef	le
barons	NOMcom	baron
de	PRE	de
se	DETpos	son
terre	NOMcom	terre
pour	PRE	pour
atorner	VERinf	atorner
en	PRE	en
quel	DETrel	quel
maniere	NOMcom	manière
li	DETdef	le
roiaumes	NOMcom	royaume
de	PRE	de
France	NOMpro	France
seroit	VERcjg	estre
gardés	VERppe	garder
et	CONcoo	et
gouvernés	VERppe	gouverner
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
fust	VERcjg	estre
repairiés	VERppe	repairer
de	PRE	de
cel	DETdem	cil
saint	ADJqua	saint
pelerinaige	NOMcom	pèlerinage
.	PONfrt	.

Li	DETdef	le
baron	NOMcom	baron
qui	PROrel	que
resgarderent	VERcjg	regarder
le	DETdef	le
frailleté	NOMcom	freleté
d'	PRE	de
umainne	ADJqua	humain
nature	NOMcom	nature
et	CONcoo	et
qui	PROrel	que
douterent	VERcjg	douter
mout	ADVgen	mout
que	CONsub	que
leurs	DETpos	leur
sires	NOMcom	seignor
ne	ADVneg	ne
repairast	VERcjg	repairer
jamais	ADVgen	jamais
,	PONfbl	,
vinrrent	VERcjg	venir
tout	ADVgen	tout
emsamle	ADVgen	ensemble
au	PRE.DETdef	a
roi	NOMcom	roi
et	CONcoo	et
li	PROper	il
prierent	VERcjg	prier
mout	ADVgen	mout
douchement	ADVgen	doucement
qu'	CONsub	que
il	PROper	il
coronnast	VERcjg	couronner
son	DETpos	son
ainsné	ADJqua	aîné
fil	NOMcom	fil
a	PRE	a
roi	NOMcom	roi
anchois	ADVgen	ainçois
qu'	CONsub	que
il	PROper	il
se	PROper	soi
meust	VERcjg	mouvoir
pour	PRE	pour
le	DETdef	le
terre	NOMcom	terre
garder	VERinf	garder
au	PRE.DETdef	a
conseil	NOMcom	conseil
de	PRE	de
le	DETdef	le
sainte	ADJqua	saint
roine	NOMcom	reine
se	DETpos	son
mere	NOMcom	mere
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
Clodoveu	NOMpro	Clovis
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
vit	VERcjg	vëoir
que	CONsub	que
tuit	PROind	tot
s'	PROper	soi
acorderent	VERcjg	accorder
a	PRE	a
chou	PROdem	ce
,	PONfbl	,
s'	ADVgen	si
en	PROadv	en
fist	VERcjg	faire
toute	DETind	tout
leur	DETpos	leur
priere	NOMcom	prière
et	CONcoo	et
puis	ADVgen	puis
ne	ADVneg	ne
demora	VERcjg	demeurer
gaires	ADVgen	gaire
qu'	CONsub	que
il	PROper	il
se	PROper	soi
mist	VERcjg	mettre
a	PRE	a
le	DETdef	le
voie	NOMcom	voie
et	CONcoo	et
emprist	VERcjg	emprendre
le	DETdef	le
haut	ADJqua	haut
pelerinaige	NOMcom	pèlerinage
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
tant	ADVgen	tant
desirré	VERppe	desirrer
.	PONfrt	.

Quant	CONsub	quand
le	DETdef	le
roine	NOMcom	reine
Baltelt	NOMpro	Bathilde
eut	VERcjg	avoir
son	DETpos	son
seigneur	NOMcom	seigneur
convoié	VERppe	convoiier
et	CONcoo	et
eut	VERcjg	avoir
pris	VERppe	prendre
congié	NOMcom	congié
a	PRE	a
li	PROper	il
et	CONcoo	et
ele	PROper	il
em	PRE	en
plorant	VERppa	plorer
eut	VERcjg	avoir
commandé	VERppe	commander
s'	DETpos	son
ame	NOMcom	ame
et	CONcoo	et
sen	DETpos	son
cors	NOMcom	corps
en	PRE	en
le	DETdef	le
garde	NOMcom	garde
Nostre	DETpos	notre
Seignor	NOMcom	seignor
,	PONfbl	,
si	ADVgen	si
retorna	VERcjg	retourner
entre	PRE	entre
li	PROper	il
et	CONcoo	et
ses	DETpos	son
enfans	NOMcom	enfant
et	CONcoo	et
demora	VERcjg	demeurer
el	PRE.DETdef	en
regne	NOMcom	règne
ou	PROrel	où
ele	PROper	il
abandonna	VERcjg	abandonner
son	DETpos	son
cuer	NOMcom	cuer
et	CONcoo	et
son	DETpos	son
cors	NOMcom	corps
a	PRE	a
geuner	VERinf	jeûner
et	CONcoo	et
a	PRE	a
orisons	NOMcom	oraison
vers	PRE	vers
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
por	PRE	por
le	DETdef	le
pais	NOMcom	paix
del	PRE.DETdef	de
regne	NOMcom	règne
et	CONcoo	et
pour	PRE	pour
l'	DETdef	le
estat	NOMcom	état
de	PRE	de
sainte	ADJqua	saint
eglise	NOMcom	église
et	CONcoo	et
pour	PRE	pour
le	DETdef	le
salu	NOMcom	salut
de	PRE	de
son	DETpos	son
seignor	NOMcom	seignor
et	CONcoo	et
de	PRE	de
ses	DETpos	son
enfans	NOMcom	enfant
.	PONfrt	.

Li	DETdef	le
jones	ADJqua	jeune
rois	NOMcom	roi
ses	DETpos	son
fix	NOMcom	fils
,	PONfbl	,
de	PRE	de
qui	PROrel	que
li	DETdef	le
nons	NOMcom	nom
est	VERcjg	estre
mis	VERppe	metre
en	PRE	en
oubli	NOMcom	oubli
,	PONfbl	,
regna	VERcjg	régner
ainssi	ADVgen	ainsi
grant	ADJqua	grant
pieche	NOMcom	pièce
et	CONcoo	et
tint	VERcjg	tenir
mout	ADVgen	mout
em	PRE	en
pais	NOMcom	paix
le	DETdef	le
regne	NOMcom	règne
de	PRE	de
Franche	NOMpro	France
a	PRE	a
l'	DETdef	le
aide	NOMcom	aide
et	CONcoo	et
au	PRE.DETdef	a
conseil	NOMcom	conseil
se	DETpos	son
mere	NOMcom	mere
,	PONfbl	,
la	DETdef	le
cui	PROrel	que
volenté	NOMcom	volonté
il	PROper	il
faisoit	VERcjg	faire
en	PRE	en
toutes	DETind	tous
coses	NOMcom	chose
et	CONcoo	et
le	DETdef	le
sainte	ADJqua	saint
roine	NOMcom	reine
avoit	VERcjg	avoir
mout	ADVgen	mout
grant	ADJqua	grant
joie	NOMcom	joie
en	PRE	en
son	DETpos	son
cuer	NOMcom	cuer
de	PRE	de
le	DETdef	le
pais	NOMcom	paix
du	PRE.DETdef	de.le
regne	NOMcom	règne
et	CONcoo	et
de	PRE	de
le	DETdef	le
prosperité	NOMcom	prospérité
de	PRE	de
ses	DETpos	son
enfans	NOMcom	enfant
.	PONfrt	.

Mais	CONcoo	mais
il	PROimp	il
n'	ADVneg	ne
avient	VERcjg	avenir
mie	ADVneg	mie
souvent	ADVgen	souvent
en	PRE	en
cest	DETdem	cest
siecle	NOMcom	siècle
que	CONsub	que
grans	ADJqua	grand
prosperités	NOMcom	prospérité
durt	VERcjg	durer
longuement	ADVgen	longuement
que	CONsub	que
aucune	DETind	aucun
tristreche	NOMcom	tristesse
ne	ADVneg	ne
s'	PROper	soi
i	PROadv	i
entremelle	VERcjg	entremêler
.	PONfrt	.

Ainssint	ADVgen	ainsi
avint	VERcjg	advenir
il	PROimp	il
a	PRE	a
ceste	DETdem	cest
roine	NOMcom	reine
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
avint	VERcjg	advenir
par	PRE	par
l'	DETdef	le
amonnestement	NOMcom	admonestement
de	PRE	de
nostre	DETpos	notre
anchien	ADJqua	ancien
anemi	NOMcom	ennemi
que	CONsub	que
ses	DETpos	son
ainsnés	ADJqua	aîné
fix	NOMcom	fils
qui	PROrel	que
le	DETdef	le
regne	NOMcom	règne
tenoit	VERcjg	tenir
cai	VERcjg	choir
en	PRE	en
si	ADVgen	si
grant	ADJqua	grant
orguel	NOMcom	orgueil
que	CONsub	que
le	DETdef	le
conseil	NOMcom	conseil
se	DETpos	son
mere	NOMcom	mere
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
tant	ADVgen	tant
amé	VERppe	aimer
devant	ADVgen	devant
deguerpi	VERppe	déguerpir
et	CONcoo	et
laissa	VERcjg	laisser
del	PRE.DETdef	de
tout	PROind	tout
si	ADVgen	si
qu'	CONsub	que
a	PRE	a
toutes	DETind	tous
les	DETdef	le
coses	NOMcom	chose
qu'	PROrel	que
ele	PROper	il
voloit	VERcjg	voloir
faire	VERinf	faire
,	PONfbl	,
il	PROper	il
en	PROadv	en
aloit	VERcjg	aler
del	PRE.DETdef	de
tout	PROind	tout
encontre	ADVgen	encontre
et	CONcoo	et
tant	ADVgen	tant
amonnesta	VERcjg	admonester
sen	DETpos	son
meneur	ADJqua	mineur
frere	NOMcom	frère
qui	PROrel	que
encore	ADVgen	encore
se	PROper	soi
tenoit	VERcjg	tenir
au	PRE.DETdef	a
conseil	NOMcom	conseil
se	DETpos	son
mere	NOMcom	mere
et	CONcoo	et
si	ADVgen	si
grant	ADJqua	grant
partie	NOMcom	partie
li	PROper	il
pramist	VERcjg	promettre
del	PRE.DETdef	de
regne	NOMcom	règne
qu'	CONsub	que
il	PROper	il
le	PROper	il
departi	VERcjg	départir
del	PRE.DETdef	de
tout	PROind	tout
del	PRE.DETdef	de
conseil	NOMcom	conseil
de	PRE	de
se	DETpos	son
mere	NOMcom	mere
et	CONcoo	et
le	PROper	il
fist	VERcjg	faire
acorder	VERinf	accorder
a	PRE	a
se	DETpos	son
volenté	NOMcom	volonté
.	PONfrt	.

Entre	PRE	entre
toutes	DETind	tous
ches	DETdem	ce
coses	NOMcom	chose
,	PONfbl	,
encore	ADVgen	encore
fust	VERcjg	estre
le	DETdef	le
roine	NOMcom	reine
del	PRE.DETdef	de
tout	PROind	tout
departie	VERppe	departir
del	PRE.DETdef	de
conseil	NOMcom	conseil
del	PRE.DETdef	de
regne	NOMcom	règne
par	PRE	par
ses	DETpos	son
enfans	NOMcom	enfant
,	PONfbl	,
s'	ADVgen	si
estoit	VERcjg	estre
ele	PROper	il
tous	DETind	tous
jors	NOMcom	jour
en	PRE	en
assidueus	ADJqua	assiduel
orisons	NOMcom	oraison
et	CONcoo	et
aumosnes	NOMcom	aumône
et	CONcoo	et
en	PRE	en
proieres	NOMcom	prière
vers	PRE	vers
Nostre	DETpos	notre
Seignor	NOMcom	seignor
por	PRE	por
le	DETdef	le
pais	NOMcom	paix
del	PRE.DETdef	de
regne	NOMcom	règne
et	CONcoo	et
pour	PRE	pour
le	DETdef	le
salut	NOMcom	salut
de	PRE	de
ses	DETpos	son
enfans	NOMcom	enfant
et	CONcoo	et
pour	PRE	pour
le	DETdef	le
revenue	NOMcom	revenue
de	PRE	de
son	DETpos	son
seigneur	NOMcom	seigneur
et	CONcoo	et
sor	PRE	sor
toutes	DETind	tous
autres	ADJind	autre
coses	NOMcom	chose
pour	PRE	pour
l'	DETdef	le
estableté	NOMcom	estableté
de	PRE	de
sainte	ADJqua	saint
eglise	NOMcom	église
.	PONfrt	.

Li	DETdef	le
rois	NOMcom	roi
Clodovius	NOMpro	Clovis
qui	PROrel	que
pour	PRE	pour
aemplir	VERinf	aemplir
le	DETdef	le
sentence	NOMcom	sentence
de	PRE	de
l'	DETdef	le
evangille	NOMcom	évangile
qui	PROrel	que
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Chil	PROdem	cil
qui	PROrel	que
ne	ADVneg	ne
prent	VERcjg	prendre
se	DETpos	son
crois	NOMcom	croix
et	CONcoo	et
ne	ADVneg	ne
m'	PROper	je
ensuit	VERcjg	ensuivre
ne	CONcoo	ne
puet	VERcjg	pöoir
mie	ADVneg	mie
estre	VERinf	estre
mes	DETpos	mon
deciples	NOMcom	disciple
,	PONfbl	,
”	PONpdr	”
avoit	VERcjg	avoir
deguerpi	VERppe	déguerpir
son	DETpos	son
regne	NOMcom	règne
temporel	ADJqua	temporel
et	CONcoo	et
ala	VERcjg	aller
tant	ADVgen	tant
par	PRE	par
ses	DETpos	son
jornees	NOMcom	jornee
qu'	CONsub	que
il	PROper	il
vint	VERcjg	venir
en	PRE	en
le	DETdef	le
tere	NOMcom	terre
de	PRE	de
promission	NOMcom	promission
et	CONcoo	et
fist	VERcjg	faire
son	DETpos	son
pelerinage	NOMcom	pèlerinage
au	PRE.DETdef	a
saint	ADJqua	saint
sepulchre	NOMcom	sépulcre
a	PRE	a
mout	ADVgen	mout
grant	ADJqua	grant
devotion	NOMcom	dévotion
et	CONcoo	et
puis	ADVgen	puis
demora	VERcjg	demeurer
en	PRE	en
le	DETdef	le
tere	NOMcom	terre
et	CONcoo	et
mist	VERcjg	mettre
a	PRE	a
sen	DETpos	son
pooir	NOMcom	pouvoir
el	PRE.DETdef	en
servige	NOMcom	service
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
le	DETdef	le
proece	NOMcom	prouesse
de	PRE	de
se	DETpos	son
chevalerie	NOMcom	chevalerie
.	PONfrt	.

Un	DETndf	un
jor	NOMcom	jor
avint	VERcjg	advenir
qu'	CONsub	que
il	PROper	il
remembra	VERcjg	remembrer
le	DETdef	le
roi	NOMcom	roi
de	PRE	de
se	DETpos	son
feme	NOMcom	femme
et	CONcoo	et
de	PRE	de
ses	DETpos	son
enfanz	NOMcom	enfant
et	CONcoo	et
de	PRE	de
son	DETpos	son
regne	NOMcom	règne
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
deguerpi	VERppe	déguerpir
,	PONfbl	,
si	ADVgen	si
en	PROadv	en
eut	VERcjg	avoir
pitié	NOMcom	pitié
au	PRE.DETdef	a
cuer	NOMcom	cuer
et	CONcoo	et
ainssi	ADVgen	ainsi
comme	CONsub	comme
il	PROper	il
se	PROper	soi
porpensoit	VERcjg	pourpenser
en	PRE	en
son	DETpos	son
coraige	NOMcom	courage
lequel	PROrel	lequel
il	PROper	il
feroit	VERcjg	faire
:	PONfbl	:
ou	CONcoo	o
il	PROper	il
remanrroit	VERcjg	remanoir
illuec	ADVgen	illuec
toute	DETind	tout
se	DETpos	son
vie	NOMcom	vie
el	PRE.DETdef	en
servige	NOMcom	service
Nostre	DETpos	notre
Seigneur	NOMcom	seigneur
ou	PROrel	où
il	PROper	il
s'	PROper	soi
en	PROadv	en
riroit	VERcjg	raller
arriere	ADVgen	ariere
en	PRE	en
son	DETpos	son
regne	NOMcom	règne
,	PONfbl	,
si	ADVgen	si
vint	VERcjg	venir
devant	PRE	devant
lui	PROper	il
.i	PROcar	un
.	PONfrt	.

Franchois	NOMpro	Français
qui	PROrel	que
venoit	VERcjg	venir
tot	ADVgen	tot
droit	ADVgen	droit
de	PRE	de
France	NOMpro	France
et	CONcoo	et
cil	PROdem	cel
li	PROper	il
conta	VERcjg	conter
tout	ADVgen	tout
par	PRE	par
ordre	NOMcom	ordre
comment	ADVsub	comment
si	DETpos	son
enfant	NOMcom	enfant
s'	PROper	soi
estoient	VERcjg	être
revelé	VERppe	reveler
contre	PRE	contre
le	DETdef	le
roine	NOMcom	reine
leur	DETpos	leur
mere	NOMcom	mere
.	PONfrt	.

Quant	CONsub	quand
cil	PROdem	cel
eut	VERcjg	avoir
se	DETpos	son
raison	NOMcom	raison
parcontee	VERppe	parconter
devant	PRE	devant
le	DETdef	le
roi	NOMcom	roi
et	CONcoo	et
par	PRE	par
devant	PRE	devant
les	DETdef	le
autres	ADJind	autre
Franchois	NOMpro	Français
qui	PROrel	que
illuec	ADVgen	illuec
estoient	VERcjg	être
,	PONfbl	,
s'	ADVgen	si
en	PROadv	en
fu	VERcjg	estre
li	DETdef	le
rois	NOMcom	roi
mout	ADVgen	mout
durement	ADVgen	durement
torblés	VERppe	troubler
en	PRE	en
son	DETpos	son
coraige	NOMcom	courage
et	CONcoo	et
tout	DETind	tout
cil	PROdem	cel
qui	PROrel	que
avec	PRE	avec
lui	PROper	il
estoient	VERcjg	être
aussi	ADVgen	aussi
.	PONfrt	.

A	PRE	a
tant	ADVgen	tant
entra	VERcjg	entrer
li	DETdef	le
rois	NOMcom	roi
en	PRE	en
une	DETndf	un
cambre	NOMcom	chambre
tous	ADVgen	tout
seul	ADJqua	sol
et	CONcoo	et
commencha	VERcjg	commencer
mout	ADVgen	mout
durement	ADVgen	durement
a	PRE	a
plourer	VERinf	pleurer
,	PONfbl	,
que	CONcoo	que
por	PRE	por
la	DETdef	le
mesaise	NOMcom	mésaise
qu'	PROrel	que
il	PROper	il
savoit	VERcjg	savoir
que	CONsub	que
se	DETpos	son
feme	NOMcom	femme
avoit	VERcjg	avoir
que	CONcoo	que
por	PRE	por
le	DETdef	le
folie	NOMcom	folie
de	PRE	de
ses	DETpos	son
enfans	NOMcom	enfant
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
penssa	VERcjg	penser
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
raloit	VERcjg	raller
en	PRE	en
son	DETpos	son
regne	NOMcom	règne
por	PRE	por
autre	DETind	autre
cose	NOMcom	chose
,	PONfbl	,
si	ADVgen	si
i	PROadv	i
riroit	VERcjg	raller
il	PROper	il
pour	PRE	pour
se	DETpos	son
feme	NOMcom	femme
reconforter	VERinf	reconforter
et	CONcoo	et
pour	PRE	pour
le	DETdef	le
folie	NOMcom	folie
de	PRE	de
ses	DETpos	son
enfans	NOMcom	enfant
refrener	VERinf	réfréner
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
rois	NOMcom	roi
fu	VERcjg	estre
issus	VERppe	issir
de	PRE	de
la	DETdef	le
cambre	NOMcom	chambre
,	PONfbl	,
si	ADVgen	si
descouvri	VERcjg	découvrir
a	PRE	a
tous	PROind	tous
se	DETpos	son
volenté	NOMcom	volonté
del	PRE.DETdef	de
repairier	VERinf	repairer
en	PRE	en
son	DETpos	son
regne	NOMcom	règne
et	CONcoo	et
commanda	VERcjg	commander
que	CONsub	que
ses	DETpos	son
oirres	NOMcom	hoir
fust	VERcjg	estre
appareilliés	VERppe	appareiller
et	CONcoo	et
il	PROper	il
si	ADVgen	si
fu	VERcjg	estre
et	CONcoo	et
por	PRE	por
che	PROdem	ce
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
voloit	VERcjg	voloir
mie	ADVneg	mie
que	CONsub	que
cil	PROdem	cel
del	PRE.DETdef	de
païs	NOMcom	päis
cuidassent	VERcjg	cuider
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
alast	VERcjg	aler
de	PRE	de
cele	DETdem	cil
terre	NOMcom	terre
par	PRE	par
aucune	DETind	aucun
malvaistie	NOMcom	mauvaiseté
,	PONfbl	,
si	ADVgen	si
fist	VERcjg	faire
assamler	VERinf	assembler
tous	DETind	tous
les	DETdef	le
haus	ADJqua	haut
homes	NOMcom	homme
de	PRE	de
le	DETdef	le
terre	NOMcom	terre
et	CONcoo	et
conta	VERcjg	conter
oiant	VERppa	öir
tous	DETind	tous
chou	PROdem	ce
qui	PROrel	que
estoit	VERcjg	estre
avenu	VERppe	avenir
a	PRE	a
son	DETpos	son
regne	NOMcom	règne
puis	PRE	puis
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
estoit	VERcjg	estre
partis	VERppe	partir
.	PONfrt	.

Lués	ADVgen	luès
qu'	CONsub	que
il	PROper	il
eurent	VERcjg	avoir
oi	VERppe	ouïr
le	DETdef	le
meschief	NOMcom	meschief
qui	PROrel	que
en	PRE	en
son	DETpos	son
regne	NOMcom	règne
estoit	VERcjg	estre
avenus	VERppe	advenir
,	PONfbl	,
si	ADVgen	si
li	PROper	il
prierent	VERcjg	prier
tout	ADVgen	tout
emsamble	ADVgen	ensemble
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
retornast	VERcjg	retourner
au	PRE.DETdef	a
plus	ADVgen	plus
tost	ADVgen	tost
qu'	PROrel	que
il	PROper	il
peust	VERcjg	pouvoir
por	PRE	por
se	DETpos	son
feme	NOMcom	femme
oster	VERinf	oster
de	PRE	de
l'	DETdef	le
angoisse	NOMcom	angoisse
et	CONcoo	et
del	PRE.DETdef	de
desconfort	NOMcom	déconfort
ou	PROrel	où
ele	PROper	il
estoit	VERcjg	estre
et	CONcoo	et
por	PRE	por
ses	DETpos	son
enfans	NOMcom	enfant
rapeler	VERinf	rapeler
de	PRE	de
leur	DETpos	leur
error	NOMcom	erreur
,	PONfbl	,
car	CONcoo	car
il	PROper	il
avoient	VERcjg	avoir
peor	NOMcom	pëor
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
repairast	VERcjg	repairer
hastivement	ADVgen	hâtivement
,	PONfbl	,
que	CONsub	que
li	DETdef	le
malices	NOMcom	malice
de	PRE	de
ses	DETpos	son
enfans	NOMcom	enfant
ne	ADVneg	ne
montepliast	VERcjg	moulteplier
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
pourcaichassent	VERcjg	pourchasser
en	PRE	en
aucune	DETind	aucun
maniere	NOMcom	manière
secours	NOMcom	secours
et	CONcoo	et
aide	NOMcom	aide
des	PRE.DETdef	de.le
mescreans	NOMcom	mécréant
qui	PROrel	que
entor	PRE	entour
le	DETdef	le
regne	NOMcom	règne
estoient	VERcjg	être
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
rois	NOMcom	roi
fu	VERcjg	estre
en	PRE	en
tele	DETind	tel
maniere	NOMcom	manière
enseigniés	VERppe	enseigner
et	CONcoo	et
amonnestés	VERppe	admonester
des	PRE.DETdef	de.le
prodomes	NOMcom	pro
de	PRE	de
le	DETdef	le
terre	NOMcom	terre
,	PONfbl	,
si	ADVgen	si
visita	VERcjg	visiter
au	PRE.DETdef	a
plus	ADVgen	plus
hastivement	ADVgen	hâtivement
qu'	CONsub	que
il	PROper	il
peut	VERcjg	pouvoir
les	DETdef	le
sains	ADJqua	saint
lius	NOMcom	lieu
que	PROrel	que
Nostres	DETpos	notre
Sires	NOMcom	sire
avoit	VERcjg	avoir
saintefiés	VERppe	saintefier
par	PRE	par
le	DETdef	le
presence	NOMcom	présence
de	PRE	de
s'	DETpos	son
umanité	NOMcom	humanité
et	CONcoo	et
les	PROper	il
enriki	VERcjg	enrichir
de	PRE	de
mout	ADVgen	mout
larges	ADJqua	large
dons	NOMcom	don
et	CONcoo	et
puis	ADVgen	puis
se	PROper	soi
mist	VERcjg	mettre
el	PRE.DETdef	en
repairier	VERinf	repairer
vers	PRE	vers
son	DETpos	son
regne	NOMcom	règne
entre	PRE	entre
lui	PROper	il
et	CONcoo	et
chiaus	PROdem	celui
qui	PROrel	que
avec	PRE	avec
lui	PROper	il
estoient	VERcjg	être
.	PONfrt	.

Renommee	NOMcom	renommée
et	CONcoo	et
nouvele	NOMcom	nouvelle
qui	PROrel	que
tost	ADVgen	tost
keurent	VERcjg	courir
firent	VERcjg	faire
savoir	VERinf	savoir
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
que	CONsub	que
leurs	DETpos	leur
peres	NOMcom	père
venoit	VERcjg	venir
de	PRE	de
son	DETpos	son
pelerinage	NOMcom	pèlerinage
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
seurent	VERcjg	savoir
vraiement	ADVgen	vraiment
qu'	CONsub	que
il	PROper	il
aprochoit	VERcjg	approcher
plus	ADVgen	plus
et	CONcoo	et
plus	ADVgen	plus
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
porpenserent	VERcjg	pourpenser
lequel	PROrel	lequel
il	PROper	il
feroient	VERcjg	faire
:	PONfbl	:
ou	CONcoo	o
il	PROper	il
iroient	VERcjg	aller
encontre	PRE	encontre
lui	PROper	il
et	CONcoo	et
li	PROper	il
crieroient	VERcjg	crier
merchi	NOMcom	merci
de	PRE	de
chou	PROdem	ce
qu'	PROrel	que
il	PROper	il
avoient	VERcjg	avoir
mespris	VERppe	mesprendre
vers	PRE	vers
lui	PROper	il
et	CONcoo	et
vers	PRE	vers
leur	DETpos	leur
mere	NOMcom	mere
ou	CONcoo	o
il	PROper	il
li	PROper	il
deffenderoient	VERcjg	défendre
l'	DETdef	le
entree	NOMcom	entrée
de	PRE	de
sen	DETpos	son
regne	NOMcom	règne
.	PONfrt	.

De	PRE	de
ces	DETdem	ce
.ij	PROcar	deux
.	PONfrt	.

Consaus	NOMcom	conseil
eslurent	VERcjg	élire
il	PROper	il
le	DETdef	le
piour	ADJqua	pire
et	CONcoo	et
emprisent	VERcjg	emprendre
par	PRE	par
l'	DETdef	le
amonnestement	NOMcom	admonestement
del	PRE.DETdef	de
deale	NOMcom	diable
qui	PROrel	que
en	PRE	en
chel	DETdem	cil
orguel	NOMcom	orgueil
les	PROper	il
avoit	VERcjg	avoir
mis	VERppe	metre
a	PRE	a
contredire	VERinf	contredire
a	PRE	a
leur	DETpos	leur
pere	NOMcom	père
l'	DETdef	le
entree	NOMcom	entrée
de	PRE	de
sa	DETpos	son
terre	NOMcom	terre
.	PONfrt	.

Lors	ADVgen	lors
assamblerent	VERcjg	assembler
quanqu'	PROrel	cant
il	PROper	il
peurent	VERcjg	pouvoir
avoir	VERinf	avoir
de	PRE	de
gent	NOMcom	gent
et	CONcoo	et
garnirent	VERcjg	garnir
les	DETdef	le
cités	NOMcom	cité
et	CONcoo	et
les	DETdef	le
castiaus	NOMcom	château
.	PONfrt	.

Li	DETdef	le
Franchois	NOMpro	Français
furent	VERcjg	estre
tuit	PROind	tot
avec	PRE	avec
iax	PROper	eux
,	PONfbl	,
li	DETdef	le
un	PROind	un
par	PRE	par
forche	NOMcom	force
,	PONfbl	,
li	DETdef	le
autre	PROind	autre
por	PRE	por
les	DETdef	le
grans	ADJqua	grand
dons	NOMcom	don
qu'	PROrel	que
il	PROper	il
leur	PROper	leur
donnoient	VERcjg	donner
.	PONfrt	.

Quant	CONsub	quand
il	PROper	il
eurent	VERcjg	avoir
tout	DETind	tout
leur	DETpos	leur
pooir	NOMcom	pouvoir
assamblé	VERppe	assembler
de	PRE	de
chiaus	PROdem	celui
de	PRE	de
Franche	NOMpro	France
et	CONcoo	et
de	PRE	de
leurs	DETpos	leur
voisins	NOMcom	voisin
et	CONcoo	et
de	PRE	de
tous	DETind	tous
les	DETdef	le
estranges	NOMcom	estrange
qu'	PROrel	que
il	PROper	il
peurent	VERcjg	pouvoir
avoir	VERinf	avoir
par	PRE	par
don	NOMcom	don
ne	CONcoo	ne
par	PRE	par
proieres	NOMcom	prière
,	PONfbl	,
s'	ADVgen	si
alerent	VERcjg	aller
encontre	PRE	encontre
leur	DETpos	leur
pere	NOMcom	père
et	CONcoo	et
porprisent	VERcjg	pourprendre
tout	DETind	tout
le	DETdef	le
païs	NOMcom	päis
par	PRE	par
la	ADVgen	là
u	PROrel	où
il	PROper	il
quidoient	VERcjg	cuider
qu'	CONsub	que
